cpu_usage,mem_usage
3012.0,126804.0
3181.0,146708.0
3240.0,148308.0
3272.0,150476.0
3291.0,150680.0
3308.0,153148.0
3317.0,153352.0
3323.0,153380.0
3332.0,153684.0
3336.0,153700.0
3342.0,153892.0
3346.0,153892.0
3109.0,154252.0
3128.0,154256.0
3140.0,154340.0
3155.0,154680.0
3169.0,154680.0
3179.0,154784.0
3190.0,154804.0
3199.0,154864.0
3207.0,154868.0
3216.0,154880.0
3223.0,155364.0
3229.0,155364.0
3237.0,155364.0
3241.0,155368.0
3247.0,155456.0
3252.0,155468.0
3153.0,155472.0
3161.0,155476.0
3168.0,155888.0
3175.0,155888.0
3181.0,155888.0
3187.0,155888.0
3192.0,155892.0
3197.0,155892.0
3202.0,155892.0
3206.0,156276.0
3211.0,156276.0
3215.0,156276.0
3218.0,156276.0
3222.0,156276.0
3225.0,156276.0
3229.0,156564.0
3232.0,156564.0
3169.0,156648.0
3173.0,156648.0
3178.0,156648.0
3181.0,156648.0
3185.0,156648.0
3189.0,156648.0
3192.0,156648.0
3196.0,156648.0
3199.0,156648.0
3203.0,156648.0
3206.0,156648.0
3209.0,156648.0
3212.0,156652.0
3215.0,156760.0
3218.0,156760.0
3220.0,156760.0
3173.0,156760.0
3177.0,156760.0
3179.0,156760.0
3183.0,156760.0
3186.0,156812.0
3188.0,156812.0
3191.0,156812.0
3193.0,156816.0
3195.0,156816.0
3198.0,156816.0
3200.0,156816.0
3203.0,156816.0
3205.0,156816.0
3207.0,156816.0
3209.0,156816.0
3211.0,156816.0
3213.0,156816.0
3177.0,156816.0
3180.0,157024.0
3182.0,157024.0
3184.0,157024.0
3187.0,157024.0
3189.0,157024.0
3191.0,157024.0
3193.0,157024.0
3195.0,157024.0
3197.0,157024.0
3199.0,157024.0
3201.0,157024.0
3203.0,157024.0
3205.0,157024.0
3206.0,157024.0
3208.0,157024.0
3178.0,157024.0
3180.0,157024.0
3182.0,157024.0
3184.0,157024.0
3185.0,157024.0
3188.0,157024.0
3189.0,157024.0
3191.0,157084.0
3192.0,157196.0
3194.0,157196.0
3197.0,157196.0
3198.0,157196.0
3200.0,157196.0
3202.0,157196.0
3204.0,157196.0
3206.0,157288.0
3180.0,157288.0
3182.0,157292.0
3183.0,157292.0
3185.0,157292.0
3187.0,157352.0
3188.0,157352.0
3190.0,157352.0
3191.0,157352.0
3193.0,157352.0
3194.0,157352.0
3196.0,157356.0
3197.0,157356.0
3198.0,157356.0
3200.0,157356.0
3201.0,157356.0
3203.0,157356.0
3180.0,157356.0
3182.0,157356.0
3183.0,157356.0
3185.0,157356.0
3186.0,157356.0
3187.0,157356.0
3189.0,157356.0
3190.0,157356.0
3192.0,157356.0
3193.0,157356.0
3195.0,157356.0
3196.0,157356.0
3197.0,157356.0
3198.0,157356.0
3199.0,157356.0
3201.0,157356.0
3202.0,157356.0
3182.0,157356.0
3183.0,157356.0
3184.0,157356.0
3185.0,157364.0
3186.0,157364.0
3187.0,157364.0
3189.0,157364.0
3190.0,157440.0
3191.0,157440.0
3192.0,157440.0
3194.0,157440.0
3195.0,157440.0
3196.0,157440.0
3197.0,157440.0
3198.0,157440.0
3199.0,157440.0
3182.0,157440.0
3183.0,157440.0
3184.0,157440.0
3185.0,157480.0
3186.0,157480.0
3187.0,157480.0
3188.0,157480.0
3190.0,157480.0
3191.0,157480.0
3192.0,157480.0
3193.0,157480.0
3194.0,157488.0
3195.0,157488.0
3196.0,157488.0
3197.0,157488.0
3198.0,157488.0
3182.0,157488.0
3183.0,157488.0
3184.0,157488.0
3185.0,157488.0
3186.0,157488.0
3187.0,157576.0
3188.0,157576.0
3189.0,157588.0
3190.0,157588.0
3191.0,157588.0
3192.0,157588.0
3193.0,157588.0
3194.0,157588.0
3195.0,157588.0
3196.0,157588.0
3197.0,157588.0
3198.0,157588.0
3183.0,157588.0
3185.0,157588.0
3185.0,157588.0
3187.0,157588.0
3188.0,157588.0
3189.0,157588.0
3190.0,157588.0
3191.0,157588.0
3192.0,157588.0
3192.0,157588.0
3193.0,157588.0
3194.0,157588.0
3195.0,157588.0
3196.0,157588.0
3197.0,157588.0
3183.0,157588.0
3184.0,157588.0
3185.0,157588.0
3186.0,157588.0
3187.0,157588.0
3188.0,157588.0
3189.0,157588.0
3190.0,157588.0
3191.0,157588.0
3191.0,157588.0
3192.0,157588.0
