Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 03:58:33,0.95192,57.06250,57.06250,0.00000
2024-10-22 03:58:34,1.04167,58.18750,58.18750,0.00000
2024-10-22 03:58:35,0.96154,58.35938,58.35938,0.00000
2024-10-22 03:58:36,1.04167,58.26563,58.26563,0.00000
2024-10-22 03:58:37,0.96154,58.31250,58.31250,0.00000
2024-10-22 03:58:38,1.04167,57.35938,57.35938,0.00000
2024-10-22 03:58:39,0.96154,58.60938,58.60938,0.00000
2024-10-22 03:58:40,1.04167,57.73438,57.73438,0.00000
2024-10-22 03:58:41,0.96154,58.21875,58.21875,0.00000
2024-10-22 03:58:42,1.04167,58.26563,58.26563,0.00000
2024-10-22 03:58:43,0.96154,58.34375,58.34375,0.00000
2024-10-22 03:58:44,1.04167,58.07813,58.07813,0.00000
2024-10-22 03:58:45,0.96154,58.50000,58.50000,0.00000
2024-10-22 03:58:46,1.04167,58.32813,58.32813,0.00000
2024-10-22 03:58:47,0.96154,58.31250,58.31250,0.00000
2024-10-22 03:58:48,1.04167,57.46875,57.46875,0.00000
2024-10-22 03:58:49,0.96154,57.40625,57.40625,0.00000
2024-10-22 03:58:50,1.04167,58.21875,58.21875,0.00000
2024-10-22 03:58:51,0.97115,58.45313,58.45313,0.00000
2024-10-22 03:58:52,1.04167,58.25000,58.25000,0.00000
2024-10-22 03:58:53,0.96154,58.10938,58.10938,0.00000
2024-10-22 03:58:54,1.04167,58.48438,58.48438,0.00000
2024-10-22 03:58:55,0.96154,58.18750,58.18750,0.00000
2024-10-22 03:58:56,1.04167,58.28125,58.28125,0.00000
2024-10-22 03:58:57,0.96154,58.18750,58.18750,0.00000
2024-10-22 03:58:58,1.04167,57.81250,57.81250,0.00000
2024-10-22 03:58:59,0.96154,57.84375,57.84375,0.00000
2024-10-22 03:59:00,1.04167,57.50000,57.50000,0.00000
2024-10-22 03:59:01,0.96154,58.25000,58.25000,0.00000
2024-10-22 03:59:02,1.04167,58.39063,58.39063,0.00000
2024-10-22 03:59:03,0.96154,58.32813,58.32813,0.00000
2024-10-22 03:59:04,1.04167,58.20313,58.20313,0.00000
2024-10-22 03:59:05,0.96154,58.12500,58.12500,0.00000
2024-10-22 03:59:06,1.04167,58.14063,58.14063,0.00000
2024-10-22 03:59:07,0.96154,58.23438,58.23438,0.00000
2024-10-22 03:59:08,1.04167,58.43750,58.43750,0.00000
2024-10-22 03:59:09,0.96154,56.93750,56.93750,0.00000
2024-10-22 03:59:10,1.05208,57.70313,57.70313,0.00000
2024-10-22 03:59:11,0.96154,58.12500,58.12500,0.00000
2024-10-22 03:59:12,1.04167,58.09375,58.09375,0.00000
2024-10-22 03:59:13,0.96154,58.20313,58.20313,0.00000
2024-10-22 03:59:14,1.04167,58.28125,58.28125,0.00000
2024-10-22 03:59:15,0.96154,58.21875,58.21875,0.00000
2024-10-22 03:59:16,1.04167,58.45313,58.45313,0.00000
2024-10-22 03:59:17,1.04167,58.31250,58.31250,0.00000
2024-10-22 03:59:18,1.04167,58.21875,58.21875,0.00000
2024-10-22 03:59:19,0.96154,56.76563,56.76563,0.00000
2024-10-22 03:59:20,0.96154,57.95313,57.95313,0.00000
2024-10-22 03:59:21,1.04167,58.17188,58.17188,0.00000
2024-10-22 03:59:22,1.04167,58.26563,58.26563,0.00000
2024-10-22 03:59:23,0.97115,58.34375,58.34375,0.00000
2024-10-22 03:59:24,0.96154,58.25000,58.25000,0.00000
2024-10-22 03:59:25,1.04167,58.25000,58.25000,0.00000
2024-10-22 03:59:26,0.96154,58.34375,58.34375,0.00000
