cpu_usage,mem_usage
3071.0,135996.0
3239.0,149484.0
3283.0,150740.0
3316.0,151132.0
3337.0,153060.0
3347.0,153072.0
3348.0,153080.0
2981.0,153080.0
3023.0,153216.0
3052.0,153228.0
3081.0,153228.0
3101.0,153228.0
3120.0,153888.0
3138.0,153888.0
3154.0,153888.0
3166.0,154208.0
3179.0,154212.0
3189.0,154528.0
3197.0,154528.0
3207.0,154528.0
3217.0,154528.0
3222.0,154616.0
3228.0,154668.0
3110.0,154680.0
3121.0,154680.0
3130.0,154868.0
3138.0,154868.0
3146.0,154896.0
3154.0,155336.0
3162.0,155412.0
3167.0,155416.0
3172.0,155416.0
3178.0,155416.0
3184.0,155560.0
3189.0,155560.0
3195.0,155608.0
3200.0,155608.0
3204.0,155608.0
3208.0,155608.0
3212.0,155608.0
3143.0,155608.0
3149.0,155608.0
3156.0,155608.0
3162.0,155612.0
3167.0,155612.0
3172.0,155612.0
3176.0,155612.0
3180.0,155728.0
3184.0,155728.0
3188.0,155728.0
3192.0,155728.0
3195.0,155728.0
3199.0,156216.0
3202.0,156216.0
3205.0,156368.0
3154.0,156368.0
3157.0,156368.0
3161.0,156372.0
3164.0,156380.0
3167.0,156380.0
3170.0,156380.0
3173.0,156380.0
3177.0,156380.0
3180.0,156380.0
3183.0,156380.0
3186.0,156380.0
3188.0,156380.0
3191.0,156480.0
3194.0,156480.0
3196.0,156480.0
3199.0,156480.0
3202.0,156480.0
3163.0,156480.0
3166.0,156480.0
3169.0,156480.0
3172.0,156480.0
3174.0,156480.0
3177.0,156480.0
3179.0,156508.0
3182.0,156508.0
3184.0,156508.0
3187.0,156508.0
3189.0,156508.0
3191.0,156508.0
3193.0,156508.0
3195.0,156508.0
3198.0,156508.0
3199.0,156508.0
3167.0,156508.0
3169.0,156508.0
3172.0,156508.0
3174.0,156508.0
3175.0,156508.0
3178.0,156508.0
3179.0,156512.0
3181.0,156512.0
3183.0,156512.0
3185.0,156512.0
3187.0,156512.0
3189.0,156512.0
3191.0,156512.0
3193.0,156512.0
3194.0,156512.0
3197.0,156512.0
3169.0,156512.0
3171.0,156512.0
3173.0,156512.0
3175.0,156512.0
3177.0,156512.0
3179.0,156512.0
3180.0,156512.0
3182.0,156512.0
3184.0,156512.0
3185.0,156512.0
3187.0,156512.0
3188.0,156516.0
3190.0,156516.0
3191.0,156516.0
3192.0,156516.0
3194.0,156516.0
3195.0,156624.0
3172.0,156624.0
3174.0,156624.0
3175.0,156628.0
3177.0,156628.0
3178.0,156628.0
3179.0,156628.0
3181.0,156628.0
3182.0,156628.0
3183.0,156628.0
3185.0,156628.0
3186.0,156628.0
3188.0,156628.0
3189.0,156628.0
3190.0,156628.0
3191.0,156632.0
3192.0,156632.0
3194.0,156632.0
3195.0,156632.0
3175.0,156632.0
3176.0,156632.0
3177.0,156632.0
3179.0,156632.0
3180.0,156632.0
3181.0,156632.0
3183.0,156808.0
3184.0,156808.0
3186.0,157076.0
3187.0,157076.0
3188.0,157080.0
3189.0,157080.0
3190.0,157080.0
3191.0,157080.0
3193.0,157080.0
3194.0,157080.0
3175.0,157084.0
3177.0,157084.0
3178.0,157084.0
3179.0,157084.0
3180.0,157088.0
3182.0,157088.0
3183.0,157088.0
3184.0,157088.0
3185.0,157196.0
3186.0,157196.0
3187.0,157196.0
3188.0,157196.0
3189.0,157196.0
3190.0,157196.0
3191.0,157196.0
3192.0,157196.0
3193.0,157196.0
3177.0,157196.0
3178.0,157196.0
3179.0,157196.0
3180.0,157196.0
3181.0,157196.0
3182.0,157196.0
3183.0,157208.0
3184.0,157212.0
3185.0,157212.0
3186.0,157212.0
3187.0,157212.0
3188.0,157212.0
3188.0,157212.0
3190.0,157212.0
3190.0,157416.0
3191.0,157416.0
3192.0,157416.0
3177.0,157416.0
3178.0,157416.0
3179.0,157416.0
3180.0,157416.0
3181.0,157416.0
3182.0,157416.0
3182.0,157416.0
3183.0,157416.0
3184.0,157416.0
3185.0,157416.0
3186.0,157416.0
3187.0,157416.0
3188.0,157416.0
3189.0,157416.0
3189.0,157416.0
3190.0,157416.0
3191.0,157416.0
3192.0,157416.0
3178.0,157416.0
3179.0,157416.0
3180.0,157416.0
3181.0,157416.0
3182.0,157416.0
3183.0,157416.0
3183.0,157416.0
3184.0,157416.0
3185.0,157416.0
3186.0,157420.0
3187.0,157420.0
3187.0,157420.0
3188.0,157420.0
3189.0,157420.0
3190.0,157420.0
3191.0,157420.0
3192.0,157420.0
3179.0,157420.0
3180.0,157432.0
3181.0,157916.0
3182.0,157916.0
3182.0,157916.0
3183.0,157916.0
3184.0,157916.0
3185.0,157916.0
3185.0,157916.0
3186.0,157916.0
3187.0,157916.0
3188.0,157916.0
3188.0,157916.0
3189.0,157916.0
3190.0,157916.0
3191.0,157916.0
3191.0,157916.0
3180.0,157916.0
3181.0,157916.0
3182.0,157920.0
3182.0,157920.0
3183.0,157920.0
3184.0,157932.0
3184.0,157936.0
3185.0,157936.0
3186.0,157936.0
3187.0,157936.0
3187.0,157936.0
3188.0,157936.0
3189.0,157936.0
3189.0,157936.0
3190.0,157952.0
3191.0,157952.0
3180.0,157952.0
3180.0,157952.0
3181.0,157952.0
3182.0,157952.0
3182.0,157952.0
3183.0,157952.0
3184.0,157952.0
3184.0,157952.0
3185.0,157952.0
3186.0,157952.0
3186.0,157952.0
3187.0,157952.0
3188.0,157952.0
3188.0,157952.0
3189.0,158020.0
3189.0,158020.0
3190.0,158020.0
3191.0,158020.0
3180.0,158020.0
3181.0,158060.0
3182.0,158060.0
3182.0,158060.0
3183.0,158060.0
3184.0,158060.0
3184.0,158060.0
3185.0,158060.0
3186.0,158060.0
3186.0,158060.0
3187.0,158124.0
3188.0,158128.0
3188.0,158128.0
3189.0,158128.0
3189.0,158128.0
3190.0,158128.0
3190.0,158128.0
3181.0,158128.0
3181.0,158148.0
3182.0,158148.0
3182.0,158148.0
3183.0,158148.0
3184.0,158320.0
3184.0,158320.0
3185.0,158320.0
3185.0,158320.0
3186.0,158408.0
3186.0,158408.0
3187.0,158408.0
3187.0,158408.0
3188.0,158408.0
3189.0,158408.0
3189.0,158408.0
3190.0,158408.0
3190.0,158408.0
3191.0,158408.0
3182.0,158408.0
3182.0,158408.0
3183.0,158408.0
3183.0,158412.0
3184.0,158416.0
3184.0,158416.0
3185.0,158416.0
3185.0,158416.0
3186.0,158416.0
3186.0,158416.0
3187.0,158416.0
3187.0,158416.0
3188.0,158416.0
3188.0,158416.0
3189.0,158416.0
3190.0,158416.0
3181.0,158416.0
3182.0,158416.0
3182.0,158416.0
3183.0,158416.0
3184.0,158416.0
3184.0,158416.0
3184.0,158416.0
3185.0,158416.0
3186.0,158416.0
3186.0,158416.0
3186.0,158416.0
3187.0,158416.0
3187.0,158416.0
3188.0,158416.0
3188.0,158416.0
3189.0,158416.0
3189.0,158416.0
3190.0,158416.0
3182.0,158416.0
3183.0,158416.0
3183.0,158416.0
3184.0,158416.0
3184.0,158416.0
3185.0,158416.0
3185.0,158416.0
3186.0,158416.0
3186.0,158416.0
3187.0,158416.0
3187.0,158416.0
3188.0,158416.0
3188.0,158416.0
3189.0,158416.0
3189.0,158416.0
3190.0,158416.0
3182.0,158416.0
3183.0,158416.0
3183.0,158416.0
3184.0,158416.0
3184.0,158416.0
3185.0,158416.0
3185.0,158428.0
3186.0,158428.0
3186.0,158428.0
3187.0,158428.0
3187.0,158428.0
3188.0,158428.0
3189.0,158428.0
3189.0,158428.0
3189.0,158428.0
3190.0,158428.0
3182.0,158428.0
3183.0,158428.0
