cpu_usage,mem_usage
3017.0,131028.0
3191.0,146720.0
3259.0,148776.0
3296.0,148956.0
3308.0,149168.0
3326.0,149548.0
3331.0,152424.0
3339.0,152684.0
3007.0,153104.0
3042.0,153136.0
3069.0,153136.0
3091.0,153136.0
3113.0,153352.0
3131.0,153352.0
3146.0,153352.0
3160.0,153632.0
3173.0,153928.0
3183.0,153928.0
3194.0,153928.0
3202.0,154028.0
3209.0,154032.0
3216.0,154032.0
3222.0,154040.0
3230.0,154040.0
3235.0,154116.0
3124.0,154116.0
3132.0,154116.0
3140.0,154124.0
3149.0,154124.0
3157.0,154348.0
3164.0,154424.0
3171.0,154424.0
3176.0,154424.0
3182.0,154424.0
3189.0,154452.0
3193.0,154452.0
3199.0,154452.0
3204.0,154452.0
3208.0,154452.0
3212.0,154452.0
3216.0,154452.0
3148.0,154452.0
3153.0,154452.0
3158.0,154452.0
3162.0,154452.0
3167.0,154452.0
3171.0,154452.0
3175.0,154452.0
3179.0,154452.0
3183.0,154452.0
3186.0,154452.0
3190.0,154452.0
3194.0,154492.0
3197.0,154492.0
3200.0,154676.0
3203.0,154676.0
3205.0,154676.0
3208.0,154676.0
3160.0,154676.0
3164.0,154676.0
3167.0,154676.0
3170.0,154676.0
3173.0,154684.0
3177.0,154684.0
3179.0,154684.0
3182.0,154684.0
3185.0,154684.0
3188.0,154684.0
3191.0,154684.0
3193.0,154684.0
3196.0,154684.0
3199.0,154684.0
3202.0,154684.0
3204.0,154684.0
3166.0,154684.0
3169.0,154684.0
3172.0,154684.0
3175.0,154684.0
3177.0,154684.0
3180.0,154684.0
3182.0,154684.0
3184.0,154684.0
3186.0,154684.0
3188.0,154684.0
3190.0,154684.0
3192.0,154684.0
3194.0,154684.0
3196.0,154684.0
3198.0,154684.0
3200.0,154684.0
3202.0,154684.0
3171.0,154776.0
3173.0,155064.0
3176.0,155064.0
3178.0,155064.0
3180.0,155064.0
3182.0,155064.0
3184.0,155064.0
3186.0,155064.0
3188.0,155064.0
3190.0,155064.0
3192.0,155064.0
3193.0,155064.0
3195.0,155064.0
3197.0,155064.0
3199.0,155064.0
3172.0,155064.0
3174.0,155064.0
3176.0,155068.0
3177.0,155068.0
3179.0,155068.0
3181.0,155068.0
3182.0,155068.0
3184.0,155068.0
3186.0,155068.0
3187.0,155068.0
3189.0,155068.0
3191.0,155068.0
3193.0,155068.0
3194.0,155068.0
3195.0,155068.0
3196.0,155068.0
3198.0,155088.0
3175.0,155088.0
3177.0,155088.0
3178.0,155088.0
3180.0,155088.0
3182.0,155088.0
3183.0,155088.0
3184.0,155088.0
3186.0,155088.0
3187.0,155192.0
3189.0,155192.0
3190.0,155192.0
3191.0,155192.0
3193.0,155192.0
3194.0,155192.0
3196.0,155192.0
3197.0,155192.0
3177.0,155192.0
3178.0,155192.0
3179.0,155192.0
