cpu_usage,mem_usage
3074.0,136448.0
3222.0,148312.0
3275.0,149360.0
3299.0,149360.0
3312.0,151688.0
3318.0,152136.0
3329.0,152144.0
3334.0,152312.0
3339.0,152564.0
3036.0,152564.0
3065.0,152864.0
3092.0,152864.0
3112.0,152876.0
3130.0,152876.0
3146.0,152932.0
3160.0,153924.0
3173.0,153924.0
3182.0,154136.0
3192.0,154136.0
3199.0,154136.0
3208.0,154136.0
3216.0,154136.0
3222.0,154136.0
3228.0,154472.0
3234.0,154472.0
3239.0,154492.0
3132.0,154492.0
3142.0,154492.0
3150.0,154492.0
3157.0,154500.0
3165.0,154564.0
3172.0,154564.0
3177.0,154584.0
3183.0,154584.0
3189.0,154584.0
3194.0,154584.0
3199.0,154748.0
3204.0,154804.0
3209.0,154808.0
3213.0,154808.0
3217.0,154808.0
3220.0,154808.0
3153.0,154920.0
3159.0,154924.0
3163.0,154924.0
3167.0,154924.0
3171.0,154924.0
3175.0,154924.0
3178.0,154924.0
3182.0,154924.0
3185.0,154924.0
3189.0,154924.0
3192.0,154924.0
3195.0,154924.0
3198.0,154968.0
3201.0,154972.0
3204.0,154972.0
3207.0,154972.0
3211.0,154972.0
3163.0,154972.0
3166.0,155168.0
3169.0,155168.0
3172.0,155168.0
3175.0,155168.0
3179.0,155168.0
3181.0,155168.0
3184.0,155168.0
3188.0,155168.0
3190.0,155168.0
3192.0,155168.0
3195.0,155168.0
3198.0,155172.0
3201.0,155176.0
3203.0,155176.0
3205.0,155176.0
3168.0,155176.0
3171.0,155176.0
3173.0,155176.0
3175.0,155176.0
3178.0,155176.0
3180.0,155248.0
3183.0,155252.0
3185.0,155252.0
3187.0,155252.0
3189.0,155252.0
3191.0,155252.0
3193.0,155252.0
3195.0,155252.0
3197.0,155272.0
3199.0,155592.0
3201.0,155592.0
3203.0,155592.0
3173.0,155592.0
3175.0,155592.0
3177.0,155592.0
3179.0,155592.0
3181.0,155592.0
3183.0,155592.0
3185.0,155600.0
3186.0,155600.0
3188.0,155600.0
3190.0,155600.0
3191.0,155600.0
3193.0,155600.0
3195.0,155600.0
3197.0,155600.0
3198.0,155600.0
3200.0,155600.0
3174.0,155612.0
3177.0,155612.0
3178.0,155612.0
3180.0,155612.0
3182.0,155612.0
3183.0,155612.0
3186.0,155612.0
3187.0,155612.0
3189.0,155612.0
3191.0,155612.0
3192.0,155612.0
3194.0,155616.0
3195.0,155616.0
3197.0,155616.0
3198.0,155616.0
3175.0,155616.0
3177.0,155616.0
3178.0,155616.0
3180.0,155616.0
3181.0,155616.0
3183.0,155616.0
3184.0,155616.0
3186.0,155616.0
3187.0,155616.0
3189.0,155616.0
3190.0,155616.0
3191.0,155616.0
3192.0,155616.0
3193.0,155772.0
3195.0,155772.0
3196.0,155772.0
3197.0,155772.0
3177.0,155772.0
3179.0,155772.0
