cpu_usage,mem_usage
3037.0,128960.0
3220.0,147748.0
3278.0,149768.0
3304.0,152136.0
3312.0,152260.0
3321.0,152592.0
3328.0,152596.0
3335.0,152640.0
3338.0,153488.0
3349.0,153492.0
3350.0,153908.0
3352.0,154268.0
3354.0,154572.0
3359.0,154612.0
3152.0,154616.0
3165.0,155124.0
3176.0,155124.0
3185.0,155124.0
3194.0,155488.0
3201.0,155772.0
3211.0,155772.0
3220.0,155772.0
3227.0,156092.0
3232.0,156144.0
3237.0,156144.0
3243.0,156144.0
3249.0,156144.0
3253.0,156144.0
3256.0,156156.0
3260.0,156156.0
3264.0,156260.0
3171.0,156260.0
3178.0,156260.0
3182.0,156260.0
3187.0,156260.0
3192.0,156260.0
3197.0,156380.0
3201.0,156380.0
3207.0,156380.0
3211.0,156380.0
3215.0,156380.0
3219.0,156380.0
3222.0,156560.0
3226.0,156560.0
3230.0,156560.0
3232.0,156560.0
3235.0,156624.0
3237.0,156624.0
3179.0,156624.0
3183.0,156624.0
3186.0,156624.0
3190.0,156624.0
3193.0,156640.0
3196.0,156640.0
3199.0,156640.0
3202.0,156656.0
3205.0,156656.0
3208.0,156656.0
3211.0,156656.0
3213.0,156656.0
3216.0,156656.0
3217.0,156656.0
3220.0,156656.0
3223.0,156656.0
3179.0,156788.0
3182.0,156788.0
3184.0,156788.0
3187.0,156788.0
3190.0,156788.0
3193.0,156788.0
3196.0,156788.0
3199.0,156788.0
3201.0,156788.0
3203.0,156788.0
3205.0,156788.0
3208.0,156788.0
3211.0,156788.0
3213.0,156788.0
3214.0,156788.0
3216.0,156788.0
3181.0,156788.0
3183.0,156788.0
3186.0,156788.0
3188.0,156788.0
3190.0,156896.0
3192.0,156896.0
3194.0,156896.0
3196.0,156896.0
3198.0,156896.0
3200.0,156896.0
3202.0,156896.0
3204.0,156896.0
3205.0,156896.0
3207.0,156896.0
3209.0,156896.0
3210.0,156896.0
3212.0,156896.0
3183.0,156896.0
3185.0,156896.0
3187.0,156908.0
3188.0,156908.0
3190.0,156908.0
3191.0,156912.0
3193.0,156912.0
3195.0,156912.0
3196.0,156912.0
3198.0,156912.0
3200.0,156912.0
3201.0,156912.0
3203.0,156912.0
3205.0,156912.0
3206.0,156912.0
3208.0,156912.0
3183.0,156912.0
3184.0,156912.0
3186.0,156912.0
3188.0,156912.0
3189.0,156912.0
3191.0,156912.0
3192.0,156912.0
3194.0,156912.0
3195.0,157028.0
3197.0,157028.0
3198.0,157028.0
3199.0,157028.0
3201.0,157028.0
3202.0,157028.0
3203.0,157028.0
3205.0,157028.0
3183.0,157028.0
3185.0,157028.0
3186.0,157028.0
3188.0,157028.0
3189.0,157028.0
3190.0,157028.0
3191.0,157028.0
3192.0,157028.0
3194.0,157028.0
3195.0,157028.0
3196.0,157128.0
3197.0,157128.0
3198.0,157128.0
3199.0,157128.0
3201.0,157128.0
3202.0,157128.0
3203.0,157128.0
3204.0,157128.0
3184.0,157128.0
3186.0,157128.0
3187.0,157172.0
3188.0,157172.0
3190.0,157172.0
3191.0,157172.0
3192.0,157172.0
3193.0,157172.0
3195.0,157172.0
3195.0,157172.0
3196.0,157172.0
3198.0,157172.0
3198.0,157172.0
3199.0,157172.0
3201.0,157172.0
3202.0,157172.0
3202.0,157172.0
3185.0,157172.0
3186.0,157172.0
3187.0,157172.0
3188.0,157172.0
3189.0,157172.0
3190.0,157172.0
3191.0,157172.0
3192.0,157172.0
3193.0,157172.0
3194.0,157172.0
3195.0,157172.0
3196.0,157172.0
3197.0,157172.0
3198.0,157232.0
3199.0,157232.0
3200.0,157232.0
3201.0,157232.0
3185.0,157232.0
3186.0,157232.0
3187.0,157232.0
3188.0,157232.0
3189.0,157232.0
3190.0,157232.0
3191.0,157296.0
3192.0,157296.0
3193.0,157296.0
3194.0,157296.0
3195.0,157296.0
3196.0,157296.0
3197.0,157296.0
3198.0,157296.0
3199.0,157296.0
3200.0,157296.0
3185.0,157296.0
3186.0,157296.0
3187.0,157296.0
3188.0,157296.0
3189.0,157296.0
3190.0,157296.0
3191.0,157296.0
3192.0,157296.0
3193.0,157296.0
3194.0,157296.0
