cpu_usage,mem_usage
3049.0,136348.0
3196.0,148204.0
2443.0,149620.0
2628.0,149860.0
2750.0,151628.0
2838.0,151740.0
2899.0,152424.0
2950.0,152768.0
2995.0,152768.0
3027.0,152768.0
3055.0,152768.0
3081.0,153176.0
3102.0,153200.0
3122.0,153200.0
3138.0,153760.0
3153.0,153888.0
3167.0,153888.0
3177.0,153896.0
3186.0,153896.0
3050.0,154084.0
3062.0,154084.0
3076.0,154104.0
3089.0,154124.0
3100.0,154124.0
3111.0,154124.0
3119.0,154380.0
3127.0,154428.0
3134.0,154428.0
3141.0,154428.0
3149.0,154436.0
3156.0,154436.0
3162.0,154544.0
3167.0,154544.0
3173.0,154888.0
3177.0,154888.0
3182.0,155840.0
3189.0,155844.0
3115.0,155844.0
3121.0,155844.0
3127.0,155844.0
3133.0,155844.0
3139.0,155848.0
3144.0,155848.0
3148.0,155848.0
3153.0,155848.0
3157.0,155848.0
3161.0,155848.0
3166.0,155848.0
3170.0,155848.0
3173.0,155848.0
3177.0,155892.0
3180.0,155892.0
3183.0,155892.0
3186.0,155916.0
3189.0,155916.0
3140.0,155916.0
3144.0,155916.0
3147.0,155916.0
3151.0,155916.0
3154.0,155924.0
3157.0,155924.0
3161.0,155924.0
3164.0,155924.0
3167.0,155924.0
3170.0,155924.0
3173.0,155924.0
3176.0,155924.0
3178.0,155924.0
3181.0,155924.0
3183.0,155924.0
3186.0,155924.0
3189.0,155924.0
3150.0,155924.0
3153.0,155924.0
3156.0,155924.0
3159.0,155924.0
3162.0,155924.0
3164.0,155924.0
3167.0,155924.0
3169.0,155924.0
3172.0,155924.0
3174.0,155924.0
3176.0,155924.0
3179.0,155924.0
3181.0,156096.0
3183.0,156096.0
3186.0,156096.0
3188.0,156096.0
3156.0,156096.0
3158.0,156096.0
3160.0,156096.0
3163.0,156096.0
3165.0,156160.0
3167.0,156160.0
3169.0,156160.0
3171.0,156160.0
3173.0,156160.0
3175.0,156160.0
3177.0,156160.0
3179.0,156160.0
3181.0,156160.0
3183.0,156160.0
3185.0,156160.0
3187.0,156160.0
3189.0,156160.0
3162.0,156160.0
3165.0,156160.0
3167.0,156160.0
3169.0,156160.0
3171.0,156160.0
3173.0,156160.0
3174.0,156160.0
3176.0,156160.0
3178.0,156160.0
3179.0,156160.0
3181.0,156176.0
3183.0,156176.0
3184.0,156176.0
3186.0,156176.0
3187.0,156176.0
3189.0,156176.0
3166.0,156176.0
3167.0,156176.0
3168.0,156176.0
3170.0,156176.0
3171.0,156176.0
3173.0,156176.0
3175.0,156180.0
3176.0,156180.0
3178.0,156180.0
3179.0,156180.0
3181.0,156180.0
3182.0,156180.0
3183.0,156180.0
3185.0,156180.0
