cpu_usage,mem_usage
3098.0,135172.0
3240.0,148296.0
2465.0,150296.0
2654.0,150716.0
2783.0,151092.0
2869.0,151092.0
2928.0,152836.0
2977.0,152848.0
3019.0,152848.0
3057.0,152852.0
3085.0,152952.0
3107.0,152952.0
3128.0,152952.0
3145.0,153380.0
3159.0,153572.0
3170.0,154080.0
3183.0,154080.0
3196.0,154080.0
3053.0,154184.0
3068.0,154184.0
3081.0,154184.0
3095.0,154184.0
3106.0,154184.0
3116.0,154184.0
3126.0,154516.0
3133.0,154684.0
3141.0,154684.0
3149.0,154692.0
3157.0,154692.0
3164.0,154692.0
3170.0,154692.0
3175.0,154692.0
3182.0,154884.0
3188.0,154972.0
3193.0,154972.0
3116.0,154984.0
3123.0,154984.0
3129.0,154984.0
3136.0,154984.0
3142.0,154988.0
3148.0,155032.0
3153.0,155060.0
3158.0,155060.0
3162.0,155296.0
3166.0,155296.0
3170.0,155300.0
3175.0,155300.0
3178.0,155300.0
3181.0,155300.0
3185.0,155300.0
3188.0,155300.0
3136.0,155300.0
3139.0,155300.0
3143.0,155300.0
3147.0,155300.0
3151.0,155300.0
3156.0,155300.0
3159.0,155300.0
3163.0,155300.0
3166.0,155300.0
3170.0,155784.0
3173.0,155784.0
3177.0,155788.0
3179.0,155788.0
3182.0,155788.0
3185.0,155808.0
3188.0,155808.0
3147.0,155808.0
3150.0,155808.0
3153.0,155808.0
3157.0,155808.0
3160.0,155808.0
3162.0,155808.0
3165.0,155808.0
3167.0,155824.0
3171.0,155920.0
3173.0,155920.0
3176.0,155920.0
3178.0,155920.0
3181.0,155920.0
3183.0,155920.0
3185.0,155920.0
3187.0,155920.0
3189.0,155920.0
3157.0,156068.0
3159.0,156068.0
3161.0,156068.0
3163.0,156068.0
3165.0,156068.0
3168.0,156264.0
3171.0,156264.0
3173.0,156352.0
3175.0,156500.0
3177.0,156500.0
3179.0,156500.0
3181.0,156500.0
3183.0,156500.0
3185.0,156500.0
3187.0,156636.0
3189.0,156636.0
3162.0,156636.0
3164.0,156804.0
3166.0,156804.0
3168.0,156804.0
3170.0,156804.0
3172.0,156804.0
3174.0,156804.0
3175.0,156804.0
3177.0,156804.0
3178.0,156804.0
3180.0,156812.0
3182.0,156812.0
3183.0,156812.0
3186.0,156812.0
3187.0,156812.0
3189.0,156812.0
3165.0,156812.0
3166.0,156812.0
3168.0,156812.0
3170.0,156812.0
3171.0,156812.0
3173.0,156812.0
3175.0,156812.0
3176.0,156812.0
3178.0,156812.0
3179.0,156812.0
3181.0,156812.0
3182.0,156812.0
3184.0,156820.0
3185.0,156820.0
3186.0,156820.0
3187.0,156820.0
3189.0,156820.0
3167.0,156820.0
3169.0,156820.0
3170.0,156820.0
3172.0,156820.0
3173.0,156820.0
3175.0,156820.0
3176.0,156820.0
3178.0,157724.0
3179.0,157724.0
3180.0,157724.0
3181.0,157724.0
3183.0,157724.0
3184.0,157724.0
3186.0,157724.0
3187.0,157724.0
3188.0,157724.0
3189.0,157724.0
3170.0,157724.0
3172.0,157724.0
3173.0,157724.0
3175.0,157724.0
3176.0,157724.0
3177.0,157724.0
3178.0,157724.0
3179.0,157724.0
3181.0,157724.0
3182.0,157724.0
3183.0,157724.0
3184.0,157724.0
3185.0,157724.0
3187.0,157724.0
3188.0,157724.0
3189.0,157724.0
3172.0,157724.0
3173.0,157724.0
3175.0,157724.0
3176.0,157724.0
3177.0,157724.0
3178.0,157732.0
3179.0,157732.0
3180.0,157732.0
3181.0,157732.0
3182.0,157732.0
3183.0,157732.0
3184.0,157732.0
3185.0,157732.0
3186.0,157736.0
3187.0,157736.0
3188.0,157736.0
3189.0,157736.0
3174.0,157736.0
3175.0,157736.0
3176.0,157744.0
3177.0,157744.0
3178.0,157744.0
3179.0,157744.0
3180.0,157744.0
3181.0,157744.0
3182.0,157744.0
3183.0,157744.0
3184.0,157744.0
3185.0,157744.0
3186.0,157744.0
3187.0,157744.0
3188.0,157760.0
3189.0,157760.0
3175.0,157760.0
3176.0,157760.0
3177.0,157760.0
3178.0,157760.0
3178.0,157760.0
3179.0,157772.0
3180.0,157776.0
3181.0,157776.0
3182.0,157776.0
3183.0,157776.0
3184.0,157776.0
3185.0,157776.0
3186.0,157776.0
3187.0,157776.0
3187.0,157776.0
3188.0,157776.0
3175.0,157776.0
3176.0,157776.0
3177.0,157776.0
3178.0,157776.0
3179.0,157776.0
3179.0,157776.0
3180.0,157776.0
3181.0,157776.0
3182.0,157776.0
3183.0,157776.0
3183.0,157788.0
3184.0,157788.0
3185.0,157788.0
3186.0,157788.0
3187.0,157788.0
3188.0,157788.0
3189.0,157788.0
3177.0,157788.0
3177.0,157788.0
3178.0,157788.0
3179.0,157788.0
3180.0,157788.0
3181.0,157788.0
3181.0,157788.0
3182.0,157788.0
3183.0,157788.0
3184.0,157788.0
3184.0,157788.0
3185.0,157788.0
3186.0,157788.0
3186.0,157788.0
3187.0,157788.0
3188.0,157788.0
3189.0,157788.0
3177.0,157788.0
3178.0,157788.0
3179.0,157788.0
3180.0,157788.0
3181.0,158052.0
3181.0,158052.0
3182.0,158052.0
3183.0,158052.0
3183.0,158052.0
3184.0,158052.0
3185.0,158052.0
3185.0,158052.0
3186.0,158052.0
3187.0,158052.0
3188.0,158052.0
3188.0,158052.0
3178.0,158052.0
3178.0,158052.0
3179.0,158052.0
3180.0,158052.0
3180.0,158052.0
3181.0,158052.0
3182.0,158052.0
3182.0,158052.0
3183.0,158052.0
3184.0,158052.0
3184.0,158052.0
3185.0,158052.0
3186.0,158052.0
3186.0,158052.0
3187.0,158052.0
3188.0,158052.0
3188.0,158052.0
3178.0,158052.0
3179.0,158052.0
3180.0,158052.0
3180.0,158052.0
3181.0,158052.0
3182.0,158052.0
3182.0,158052.0
3183.0,158056.0
3184.0,158056.0
3184.0,158056.0
3185.0,158056.0
3186.0,158056.0
3186.0,158056.0
3187.0,158056.0
3187.0,158056.0
3188.0,158056.0
3189.0,158056.0
3179.0,158056.0
3180.0,158056.0
3180.0,158056.0
3181.0,158056.0
3182.0,158056.0
3182.0,158056.0
3183.0,158056.0
3184.0,158056.0
3184.0,158056.0
3185.0,158056.0
3185.0,158056.0
3186.0,158056.0
3187.0,158056.0
3187.0,158056.0
3188.0,158056.0
3188.0,158056.0
3179.0,158056.0
3180.0,158056.0
3181.0,158056.0
3181.0,158056.0
3182.0,158056.0
3182.0,158056.0
3183.0,158056.0
3183.0,158056.0
3184.0,158056.0
