Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 11:17:32,0.96154,56.71875,56.71875,0.00000
2024-10-22 11:17:33,1.04167,58.06250,58.06250,0.00000
2024-10-22 11:17:34,0.96154,58.03125,58.03125,0.00000
2024-10-22 11:17:35,1.04167,57.71875,57.71875,0.00000
2024-10-22 11:17:36,0.96154,57.73438,57.73438,0.00000
2024-10-22 11:17:37,1.04167,57.73438,57.73438,0.00000
2024-10-22 11:17:38,0.96154,56.78125,56.78125,0.00000
2024-10-22 11:17:39,1.04167,57.93750,57.93750,0.00000
2024-10-22 11:17:40,0.96154,57.17188,57.17188,0.00000
2024-10-22 11:17:41,1.04167,57.65625,57.65625,0.00000
2024-10-22 11:17:42,0.96154,57.92188,57.92188,0.00000
2024-10-22 11:17:43,1.04167,58.03125,58.03125,0.00000
2024-10-22 11:17:44,0.96154,57.82813,57.82813,0.00000
2024-10-22 11:17:45,1.04167,57.76563,57.76563,0.00000
2024-10-22 11:17:46,0.96154,57.76563,57.76563,0.00000
2024-10-22 11:17:47,1.04167,57.71875,57.71875,0.00000
2024-10-22 11:17:48,0.96154,57.12500,57.12500,0.00000
2024-10-22 11:17:49,1.04167,57.78125,57.78125,0.00000
2024-10-22 11:17:50,0.97115,57.34375,57.34375,0.00000
2024-10-22 11:17:51,1.04167,58.04688,58.04688,0.00000
2024-10-22 11:17:52,0.96154,57.85938,57.85938,0.00000
2024-10-22 11:17:53,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:17:54,0.96154,57.84375,57.84375,0.00000
2024-10-22 11:17:55,1.04167,58.03125,58.03125,0.00000
2024-10-22 11:17:56,0.96154,58.01563,58.01563,0.00000
2024-10-22 11:17:57,1.04167,57.85938,57.85938,0.00000
2024-10-22 11:17:58,0.96154,57.26563,57.26563,0.00000
2024-10-22 11:17:59,1.04167,57.34375,57.34375,0.00000
2024-10-22 11:18:00,0.96154,57.29688,57.29688,0.00000
2024-10-22 11:18:01,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:18:02,0.96154,57.84375,57.84375,0.00000
2024-10-22 11:18:03,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:18:04,1.04167,57.92188,57.92188,0.00000
2024-10-22 11:18:05,0.96154,57.78125,57.78125,0.00000
2024-10-22 11:18:06,1.04167,57.92188,57.92188,0.00000
2024-10-22 11:18:07,0.96154,58.06250,58.06250,0.00000
2024-10-22 11:18:08,1.04167,56.92188,56.92188,0.00000
2024-10-22 11:18:10,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:18:11,1.04167,57.70313,57.70313,0.00000
2024-10-22 11:18:12,0.96154,57.25000,57.25000,0.00000
2024-10-22 11:18:13,1.04167,57.92188,57.92188,0.00000
2024-10-22 11:18:14,0.96154,58.09375,58.09375,0.00000
2024-10-22 11:18:15,1.04167,58.01563,58.01563,0.00000
2024-10-22 11:18:16,0.96154,58.14063,58.14063,0.00000
2024-10-22 11:18:17,1.04167,57.95313,57.95313,0.00000
2024-10-22 11:18:18,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:18:19,1.04167,56.89063,56.89063,0.00000
2024-10-22 11:18:20,0.96154,58.09375,58.09375,0.00000
2024-10-22 11:18:21,1.04167,56.87500,56.87500,0.00000
2024-10-22 11:18:22,0.96154,57.78125,57.78125,0.00000
2024-10-22 11:18:23,1.05208,57.92188,57.92188,0.00000
2024-10-22 11:18:24,0.96154,57.90625,57.90625,0.00000
2024-10-22 11:18:25,1.04167,58.07813,58.07813,0.00000
2024-10-22 11:18:26,0.96154,57.85938,57.85938,0.00000
2024-10-22 11:18:27,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:18:28,0.96154,57.82813,57.82813,0.00000
2024-10-22 11:18:29,1.04167,57.04688,57.04688,0.00000
2024-10-22 11:18:30,0.96154,57.85938,57.85938,0.00000
2024-10-22 11:18:31,1.04167,57.10938,57.10938,0.00000
2024-10-22 11:18:32,0.96154,57.70313,57.70313,0.00000
2024-10-22 11:18:33,1.04167,57.85938,57.85938,0.00000
2024-10-22 11:18:34,0.96154,57.90625,57.90625,0.00000
2024-10-22 11:18:35,1.04167,57.70313,57.70313,0.00000
2024-10-22 11:18:36,0.96154,57.70313,57.70313,0.00000
2024-10-22 11:18:37,1.04167,57.73438,57.73438,0.00000
2024-10-22 11:18:38,0.96154,58.04688,58.04688,0.00000
2024-10-22 11:18:39,1.04167,57.01563,57.01563,0.00000
2024-10-22 11:18:40,0.96154,57.56250,57.56250,0.00000
2024-10-22 11:18:41,1.04167,56.96875,56.96875,0.00000
