Date,CPU Utilization,CPU Power
2024-10-22 11:17:32,0.95913,56.57695
2024-10-22 11:17:33,1.03809,57.86291
2024-10-22 11:17:34,0.95913,57.88618
2024-10-22 11:17:35,1.03874,57.55642
2024-10-22 11:17:36,0.95883,57.57200
2024-10-22 11:17:37,1.04264,57.78850
2024-10-22 11:17:38,0.95493,56.39088
2024-10-22 11:17:39,1.03906,57.79266
2024-10-22 11:17:40,0.95613,56.85028
2024-10-22 11:17:41,1.03809,57.45806
2024-10-22 11:17:42,0.95883,57.75897
2024-10-22 11:17:43,1.03874,57.86803
2024-10-22 11:17:44,0.95883,57.66548
2024-10-22 11:17:45,1.03841,57.58511
2024-10-22 11:17:46,0.95883,57.60316
2024-10-22 11:17:47,1.03841,57.53838
2024-10-22 11:17:48,0.95553,56.76797
2024-10-22 11:17:49,1.03841,57.60069
2024-10-22 11:17:50,0.95643,56.47437
2024-10-22 11:17:51,1.03906,57.90176
2024-10-22 11:17:52,0.95853,57.67857
2024-10-22 11:17:53,1.03874,57.71223
2024-10-22 11:17:54,0.95823,57.64491
2024-10-22 11:17:55,1.03841,57.84991
2024-10-22 11:17:56,0.95883,57.85246
2024-10-22 11:17:57,1.03874,57.69664
2024-10-22 11:17:58,0.95703,56.99719
2024-10-22 11:17:59,1.03743,57.11079
2024-10-22 11:18:00,0.95613,56.97458
2024-10-22 11:18:01,1.03939,57.74840
2024-10-22 11:18:02,0.95763,57.60876
2024-10-22 11:18:03,0.96244,58.02310
2024-10-22 11:18:04,1.03874,57.75897
2024-10-22 11:18:05,0.95883,57.61874
2024-10-22 11:18:06,1.03874,57.75897
2024-10-22 11:18:07,0.95913,57.91735
2024-10-22 11:18:08,1.03581,56.60169
2024-10-22 11:18:10,0.96244,58.02310
2024-10-22 11:18:11,1.03776,57.48674
2024-10-22 11:18:12,0.95733,56.99953
2024-10-22 11:18:13,1.03874,57.75897
2024-10-22 11:18:14,0.95883,57.93036
2024-10-22 11:18:15,1.03874,57.85246
2024-10-22 11:18:16,0.95853,57.95893
2024-10-22 11:18:17,1.03874,57.79013
2024-10-22 11:18:18,0.95853,57.78760
2024-10-22 11:18:19,1.03548,56.55284
2024-10-22 11:18:20,0.95913,57.94852
2024-10-22 11:18:21,1.03483,56.50176
2024-10-22 11:18:22,0.95883,57.61874
2024-10-22 11:18:23,1.04264,57.40215
2024-10-22 11:18:24,0.95883,57.74339
2024-10-22 11:18:25,1.03906,57.93293
2024-10-22 11:18:26,0.95853,57.67857
2024-10-22 11:18:27,1.03906,57.73032
2024-10-22 11:18:28,0.95853,57.64741
2024-10-22 11:18:29,1.03516,56.69033
2024-10-22 11:18:30,0.95883,57.69665
2024-10-22 11:18:31,1.03581,56.78814
2024-10-22 11:18:32,0.95823,57.50477
2024-10-22 11:18:33,1.03874,57.69664
2024-10-22 11:18:34,0.95853,57.72529
2024-10-22 11:18:35,1.03874,57.54083
2024-10-22 11:18:36,0.96214,57.73919
2024-10-22 11:18:37,1.03841,57.55396
2024-10-22 11:18:38,0.95913,57.90176
2024-10-22 11:18:39,1.03581,56.69491
2024-10-22 11:18:40,0.95853,57.38262
2024-10-22 11:18:41,1.03516,56.61270
2024-10-22 11:18:42,0.95883,57.46293
2024-10-22 11:18:43,1.03874,57.77455
2024-10-22 11:18:44,0.95853,57.80318
2024-10-22 11:18:45,1.03906,57.80824
2024-10-22 11:18:46,0.95853,57.74087
2024-10-22 11:18:47,1.03939,58.09140
