Date,CPU Utilization,CPU Power
2024-10-22 03:01:14,0.95853,56.43247
2024-10-22 03:01:15,1.03841,57.44882
2024-10-22 03:01:16,0.95883,57.71223
2024-10-22 03:01:17,1.03841,57.65910
2024-10-22 03:01:18,0.95523,56.62206
2024-10-22 03:01:19,1.03548,56.98386
2024-10-22 03:01:20,0.95823,57.60209
2024-10-22 03:01:21,1.03841,57.65131
2024-10-22 03:01:22,0.95913,58.04203
2024-10-22 03:01:23,1.03939,58.02124
2024-10-22 03:01:24,0.95853,57.74087
2024-10-22 03:01:25,1.04232,58.06361
2024-10-22 03:01:26,0.95883,57.93425
2024-10-22 03:01:27,1.03841,57.79539
2024-10-22 03:01:28,0.95853,57.92389
2024-10-22 03:01:29,1.03451,56.34821
2024-10-22 03:01:30,0.95583,57.12753
2024-10-22 03:01:31,1.03906,58.08879
2024-10-22 03:01:32,0.95883,57.87193
2024-10-22 03:01:33,1.03874,57.94594
2024-10-22 03:01:34,0.95853,57.87326
2024-10-22 03:01:35,1.03841,58.09134
2024-10-22 03:01:36,0.95883,58.03943
2024-10-22 03:01:37,1.03841,57.95115
2024-10-22 03:01:38,0.96274,58.04121
2024-10-22 03:01:39,1.03125,55.60242
2024-10-22 03:01:40,0.95853,57.71361
2024-10-22 03:01:41,1.03971,58.24605
2024-10-22 03:01:42,0.95853,57.65520
2024-10-22 03:01:43,1.03841,57.76035
2024-10-22 03:01:44,0.95913,57.99138
2024-10-22 03:01:45,0.95853,57.68636
2024-10-22 03:01:46,1.03874,57.74339
2024-10-22 03:01:47,0.95853,57.86548
2024-10-22 03:01:48,1.03874,57.77066
2024-10-22 03:01:49,0.95583,56.92561
2024-10-22 03:01:50,1.03581,56.84251
2024-10-22 03:01:51,0.96184,57.82666
2024-10-22 03:01:52,1.03809,57.75002
2024-10-22 03:01:53,0.95883,57.80182
2024-10-22 03:01:54,1.03874,57.97321
2024-10-22 03:01:55,0.95853,57.77592
2024-10-22 03:01:56,1.03841,57.88885
2024-10-22 03:01:57,0.95883,57.82909
2024-10-22 03:01:58,1.03548,56.88290
2024-10-22 03:01:59,0.95944,58.04852
2024-10-22 03:02:00,1.03516,56.68645
2024-10-22 03:02:01,0.95913,57.70304
2024-10-22 03:02:02,1.03841,57.66299
2024-10-22 03:02:03,0.95823,57.65659
2024-10-22 03:02:04,1.04264,57.99964
2024-10-22 03:02:05,0.95853,57.85380
2024-10-22 03:02:06,1.03874,57.85246
2024-10-22 03:02:07,0.95913,57.83163
2024-10-22 03:02:08,1.03743,57.22751
2024-10-22 03:02:09,0.95403,56.10898
2024-10-22 03:02:10,1.04036,57.17064
2024-10-22 03:02:11,0.95853,57.61237
2024-10-22 03:02:12,1.03874,57.76286
2024-10-22 03:02:13,0.95793,57.51787
2024-10-22 03:02:14,1.03841,57.71362
2024-10-22 03:02:15,0.95853,57.83433
2024-10-22 03:02:16,1.03906,57.96021
2024-10-22 03:02:17,0.96304,58.15714
2024-10-22 03:02:18,1.03841,57.80318
2024-10-22 03:02:19,0.95523,56.52504
2024-10-22 03:02:20,1.03581,57.02119
2024-10-22 03:02:21,0.95853,57.97840
2024-10-22 03:02:22,1.03743,57.44926
2024-10-22 03:02:23,0.95853,57.51112
2024-10-22 03:02:24,1.03874,57.91867
2024-10-22 03:02:25,0.95793,57.46728
