Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 05:21:37,0.96154,57.23242,57.23242,0.00000
2024-10-22 05:21:38,1.04167,56.31348,56.31348,0.00000
2024-10-22 05:21:39,0.96154,58.09180,58.09180,0.00000
2024-10-22 05:21:40,1.04167,57.42480,57.42480,0.00000
2024-10-22 05:21:41,0.96154,58.13086,58.13086,0.00000
2024-10-22 05:21:42,1.04167,57.97754,57.97754,0.00000
2024-10-22 05:21:43,0.96154,57.92676,57.92676,0.00000
2024-10-22 05:21:44,1.04167,58.14160,58.14160,0.00000
2024-10-22 05:21:45,0.96154,58.19824,58.19824,0.00000
2024-10-22 05:21:46,1.04167,58.13867,58.13867,0.00000
2024-10-22 05:21:47,0.96154,58.08789,58.08789,0.00000
2024-10-22 05:21:48,1.04167,57.03125,57.03125,0.00000
2024-10-22 05:21:49,0.97115,58.02539,58.02539,0.00000
2024-10-22 05:21:50,1.04167,58.27441,58.27441,0.00000
2024-10-22 05:21:51,0.96154,57.41309,57.41309,0.00000
2024-10-22 05:21:52,1.04167,58.06641,58.06641,0.00000
2024-10-22 05:21:53,0.96154,58.07617,58.07617,0.00000
2024-10-22 05:21:54,1.04167,58.18652,58.18652,0.00000
2024-10-22 05:21:55,0.96154,57.95117,57.95117,0.00000
2024-10-22 05:21:56,0.96154,58.36230,58.36230,0.00000
2024-10-22 05:21:57,1.04167,58.03027,58.03027,0.00000
2024-10-22 05:21:58,0.96154,57.78223,57.78223,0.00000
2024-10-22 05:21:59,1.04167,57.29395,57.29395,0.00000
2024-10-22 05:22:00,0.96154,56.97949,56.97949,0.00000
2024-10-22 05:22:01,1.04167,58.18262,58.18262,0.00000
2024-10-22 05:22:02,0.96154,58.23047,58.23047,0.00000
2024-10-22 05:22:03,1.04167,57.72461,57.72461,0.00000
2024-10-22 05:22:04,0.96154,58.29688,58.29688,0.00000
2024-10-22 05:22:05,1.04167,58.30762,58.30762,0.00000
2024-10-22 05:22:06,0.96154,58.06055,58.06055,0.00000
2024-10-22 05:22:07,1.04167,58.12207,58.12207,0.00000
2024-10-22 05:22:08,0.97115,57.50977,57.50977,0.00000
2024-10-22 05:22:09,1.04167,58.34570,58.34570,0.00000
2024-10-22 05:22:10,0.96154,57.98145,57.98145,0.00000
2024-10-22 05:22:11,1.04167,57.98633,57.98633,0.00000
2024-10-22 05:22:12,0.96154,58.38281,58.38281,0.00000
2024-10-22 05:22:13,1.04167,57.70410,57.70410,0.00000
2024-10-22 05:22:14,0.96154,58.06250,58.06250,0.00000
2024-10-22 05:22:15,1.04167,58.12793,58.12793,0.00000
2024-10-22 05:22:16,0.96154,58.29883,58.29883,0.00000
2024-10-22 05:22:17,1.04167,58.33789,58.33789,0.00000
2024-10-22 05:22:18,0.96154,57.35449,57.35449,0.00000
2024-10-22 05:22:19,1.04167,58.04395,58.04395,0.00000
2024-10-22 05:22:20,0.97115,57.30566,57.30566,0.00000
2024-10-22 05:22:21,1.03125,58.15918,58.15918,0.00000
2024-10-22 05:22:22,0.96154,58.23730,58.23730,0.00000
2024-10-22 05:22:23,1.04167,57.97656,57.97656,0.00000
2024-10-22 05:22:24,0.96154,58.32617,58.32617,0.00000
2024-10-22 05:22:25,1.04167,58.12598,58.12598,0.00000
2024-10-22 05:22:26,0.96154,56.97266,56.97266,0.00000
2024-10-22 05:22:27,1.04167,58.04297,58.04297,0.00000
2024-10-22 05:22:28,0.96154,57.06738,57.06738,0.00000
2024-10-22 05:22:29,1.04167,58.41699,58.41699,0.00000
2024-10-22 05:22:30,0.96154,57.56641,57.56641,0.00000
2024-10-22 05:22:31,1.04167,58.19727,58.19727,0.00000
2024-10-22 05:22:32,0.96154,58.26172,58.26172,0.00000
2024-10-22 05:22:33,1.04167,57.82422,57.82422,0.00000
2024-10-22 05:22:34,0.96154,58.13184,58.13184,0.00000
2024-10-22 05:22:35,1.04167,58.27539,58.27539,0.00000
2024-10-22 05:22:36,0.96154,58.16309,58.16309,0.00000
2024-10-22 05:22:37,1.04167,58.11621,58.11621,0.00000
2024-10-22 05:22:38,0.96154,57.99902,57.99902,0.00000
2024-10-22 05:22:39,1.04167,57.23730,57.23730,0.00000
2024-10-22 05:22:40,0.96154,58.10254,58.10254,0.00000
2024-10-22 05:22:41,1.04167,57.39355,57.39355,0.00000
2024-10-22 05:22:42,0.96154,58.21191,58.21191,0.00000
2024-10-22 05:22:43,1.04167,58.09863,58.09863,0.00000
2024-10-22 05:22:44,0.96154,58.10254,58.10254,0.00000
2024-10-22 05:22:45,1.04167,58.25488,58.25488,0.00000
2024-10-22 05:22:46,0.96154,58.30469,58.30469,0.00000
2024-10-22 05:22:47,1.04167,58.40039,58.40039,0.00000
2024-10-22 05:22:48,0.96154,57.05566,57.05566,0.00000
2024-10-22 05:22:49,1.04167,57.72559,57.72559,0.00000
2024-10-22 05:22:50,0.96154,57.39844,57.39844,0.00000
2024-10-22 05:22:51,1.04167,58.04395,58.04395,0.00000
2024-10-22 05:22:52,0.96154,57.61133,57.61133,0.00000
2024-10-22 05:22:53,1.04167,57.77148,57.77148,0.00000
2024-10-22 05:22:54,0.96154,57.98340,57.98340,0.00000
2024-10-22 05:22:55,1.04167,57.89844,57.89844,0.00000
2024-10-22 05:22:56,0.96154,58.41211,58.41211,0.00000
2024-10-22 05:22:57,1.04167,58.21094,58.21094,0.00000
2024-10-22 05:22:58,0.96154,57.24512,57.24512,0.00000
2024-10-22 05:22:59,1.04167,58.02637,58.02637,0.00000
2024-10-22 05:23:00,0.96154,57.67969,57.67969,0.00000
2024-10-22 05:23:01,1.04167,57.45410,57.45410,0.00000
2024-10-22 05:23:02,0.96154,58.03613,58.03613,0.00000
2024-10-22 05:23:03,0.96154,57.72852,57.72852,0.00000
2024-10-22 05:23:04,1.04167,58.24219,58.24219,0.00000
2024-10-22 05:23:05,0.96154,58.21289,58.21289,0.00000
2024-10-22 05:23:06,1.04167,58.08203,58.08203,0.00000
2024-10-22 05:23:07,0.96154,57.97754,57.97754,0.00000
2024-10-22 05:23:08,1.04167,56.99219,56.99219,0.00000
2024-10-22 05:23:09,0.96154,57.88086,57.88086,0.00000
2024-10-22 05:23:10,1.04167,57.25586,57.25586,0.00000
2024-10-22 05:23:11,0.96154,58.35840,58.35840,0.00000
2024-10-22 05:23:12,1.04167,57.81250,57.81250,0.00000
2024-10-22 05:23:13,0.96154,58.15820,58.15820,0.00000
2024-10-22 05:23:14,1.04167,58.09863,58.09863,0.00000
2024-10-22 05:23:15,0.97115,58.18262,58.18262,0.00000
2024-10-22 05:23:16,1.04167,58.00293,58.00293,0.00000
2024-10-22 05:23:17,0.96154,57.78320,57.78320,0.00000
2024-10-22 05:23:18,1.04167,57.68262,57.68262,0.00000
2024-10-22 05:23:19,0.96154,57.58398,57.58398,0.00000
2024-10-22 05:23:20,1.04167,57.30176,57.30176,0.00000
2024-10-22 05:23:21,0.96154,57.91504,57.91504,0.00000
2024-10-22 05:23:22,1.04167,58.41699,58.41699,0.00000
2024-10-22 05:23:23,0.96154,58.15430,58.15430,0.00000
2024-10-22 05:23:24,1.04167,57.98340,57.98340,0.00000
2024-10-22 05:23:25,0.96154,58.00391,58.00391,0.00000
2024-10-22 05:23:26,1.04167,58.06641,58.06641,0.00000
2024-10-22 05:23:27,0.97115,58.07031,58.07031,0.00000
2024-10-22 05:23:28,1.04167,57.17188,57.17188,0.00000
2024-10-22 05:23:29,0.96154,58.08008,58.08008,0.00000
2024-10-22 05:23:30,1.04167,57.40039,57.40039,0.00000
2024-10-22 05:23:31,0.96154,58.22266,58.22266,0.00000
2024-10-22 05:23:32,1.04167,58.45117,58.45117,0.00000
2024-10-22 05:23:33,0.96154,58.30273,58.30273,0.00000
