Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 02:23:36,0.96154,57.07813,57.07813,0.00000
2024-10-22 02:23:37,1.04167,58.42188,58.42188,0.00000
2024-10-22 02:23:38,0.96154,58.32813,58.32813,0.00000
2024-10-22 02:23:39,1.04167,56.56250,56.56250,0.00000
2024-10-22 02:23:40,0.96154,58.04688,58.04688,0.00000
2024-10-22 02:23:41,1.04167,58.18750,58.18750,0.00000
2024-10-22 02:23:42,0.96154,58.43750,58.43750,0.00000
2024-10-22 02:23:43,1.04167,58.40625,58.40625,0.00000
2024-10-22 02:23:44,0.96154,58.45313,58.45313,0.00000
2024-10-22 02:23:45,1.04167,58.43750,58.43750,0.00000
2024-10-22 02:23:46,0.96154,58.43750,58.43750,0.00000
2024-10-22 02:23:47,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:23:48,0.96154,58.45313,58.45313,0.00000
2024-10-22 02:23:49,1.04167,57.26563,57.26563,0.00000
2024-10-22 02:23:50,0.96154,57.29688,57.29688,0.00000
2024-10-22 02:23:51,1.04167,58.35938,58.35938,0.00000
2024-10-22 02:23:52,0.96154,58.31250,58.31250,0.00000
2024-10-22 02:23:53,1.04167,58.40625,58.40625,0.00000
2024-10-22 02:23:54,0.96154,58.50000,58.50000,0.00000
2024-10-22 02:23:55,1.04167,58.43750,58.43750,0.00000
2024-10-22 02:23:56,0.96154,58.42188,58.42188,0.00000
2024-10-22 02:23:57,1.04167,58.26563,58.26563,0.00000
2024-10-22 02:23:58,0.96154,57.26563,57.26563,0.00000
2024-10-22 02:23:59,1.04167,57.43750,57.43750,0.00000
2024-10-22 02:24:00,0.96154,58.25000,58.25000,0.00000
2024-10-22 02:24:01,1.04167,58.46875,58.46875,0.00000
2024-10-22 02:24:02,0.96154,58.12500,58.12500,0.00000
2024-10-22 02:24:03,1.04167,58.50000,58.50000,0.00000
2024-10-22 02:24:04,0.96154,58.39063,58.39063,0.00000
2024-10-22 02:24:05,1.04167,58.18750,58.18750,0.00000
2024-10-22 02:24:06,0.96154,58.43750,58.43750,0.00000
2024-10-22 02:24:07,1.05208,58.32813,58.32813,0.00000
2024-10-22 02:24:08,0.96154,57.68750,57.68750,0.00000
2024-10-22 02:24:09,1.04167,57.32813,57.32813,0.00000
2024-10-22 02:24:10,0.96154,57.75000,57.75000,0.00000
2024-10-22 02:24:11,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:24:12,0.96154,58.62500,58.62500,0.00000
2024-10-22 02:24:13,0.96154,58.46875,58.46875,0.00000
2024-10-22 02:24:14,1.04167,58.31250,58.31250,0.00000
2024-10-22 02:24:15,0.96154,58.25000,58.25000,0.00000
2024-10-22 02:24:16,1.04167,58.31250,58.31250,0.00000
2024-10-22 02:24:17,0.96154,58.35938,58.35938,0.00000
2024-10-22 02:24:18,1.04167,58.32813,58.32813,0.00000
2024-10-22 02:24:19,0.96154,57.50000,57.50000,0.00000
2024-10-22 02:24:20,1.04167,57.65625,57.65625,0.00000
2024-10-22 02:24:21,0.96154,58.14063,58.14063,0.00000
2024-10-22 02:24:22,1.04167,58.26563,58.26563,0.00000
2024-10-22 02:24:23,0.96154,58.29688,58.29688,0.00000
2024-10-22 02:24:24,1.04167,58.28125,58.28125,0.00000
2024-10-22 02:24:25,0.96154,58.29688,58.29688,0.00000
2024-10-22 02:24:26,1.04167,58.35938,58.35938,0.00000
2024-10-22 02:24:27,0.96154,58.45313,58.45313,0.00000
2024-10-22 02:24:28,1.04167,58.26563,58.26563,0.00000
2024-10-22 02:24:29,0.96154,56.84375,56.84375,0.00000
2024-10-22 02:24:30,1.04167,58.17188,58.17188,0.00000
2024-10-22 02:24:31,0.96154,58.60938,58.60938,0.00000
2024-10-22 02:24:32,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:24:33,0.96154,58.26563,58.26563,0.00000
2024-10-22 02:24:34,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:24:35,0.96154,58.35938,58.35938,0.00000
2024-10-22 02:24:36,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:24:37,0.96154,58.26563,58.26563,0.00000
2024-10-22 02:24:38,1.04167,57.09375,57.09375,0.00000
2024-10-22 02:24:39,0.96154,57.84375,57.84375,0.00000
2024-10-22 02:24:40,1.04167,57.34375,57.34375,0.00000
2024-10-22 02:24:41,0.96154,58.35938,58.35938,0.00000
2024-10-22 02:24:42,1.04167,58.28125,58.28125,0.00000
2024-10-22 02:24:43,0.96154,57.82813,57.82813,0.00000
2024-10-22 02:24:44,1.04167,58.03125,58.03125,0.00000
2024-10-22 02:24:45,0.96154,58.17188,58.17188,0.00000
2024-10-22 02:24:46,1.04167,58.18750,58.18750,0.00000
2024-10-22 02:24:47,0.96154,58.07813,58.07813,0.00000
2024-10-22 02:24:48,1.04167,57.76563,57.76563,0.00000
2024-10-22 02:24:49,0.96154,56.60938,56.60938,0.00000
2024-10-22 02:24:50,1.04167,58.31250,58.31250,0.00000
2024-10-22 02:24:51,0.97115,58.37500,58.37500,0.00000
2024-10-22 02:24:52,1.04167,58.39063,58.39063,0.00000
2024-10-22 02:24:53,0.96154,58.20313,58.20313,0.00000
2024-10-22 02:24:54,1.04167,58.35938,58.35938,0.00000
2024-10-22 02:24:55,0.96154,58.53125,58.53125,0.00000
2024-10-22 02:24:56,1.04167,58.39063,58.39063,0.00000
2024-10-22 02:24:57,0.96154,58.28125,58.28125,0.00000
2024-10-22 02:24:58,1.04167,58.09375,58.09375,0.00000
2024-10-22 02:24:59,0.96154,56.96875,56.96875,0.00000
2024-10-22 02:25:00,1.04167,57.82813,57.82813,0.00000
2024-10-22 02:25:01,0.96154,58.15625,58.15625,0.00000
2024-10-22 02:25:02,1.04167,58.10938,58.10938,0.00000
2024-10-22 02:25:03,0.96154,58.42188,58.42188,0.00000
2024-10-22 02:25:04,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:25:05,0.96154,58.50000,58.50000,0.00000
2024-10-22 02:25:06,1.04167,58.45313,58.45313,0.00000
2024-10-22 02:25:07,0.96154,58.45313,58.45313,0.00000
2024-10-22 02:25:08,1.04167,58.34375,58.34375,0.00000
2024-10-22 02:25:09,0.97115,57.32813,57.32813,0.00000
2024-10-22 02:25:10,1.04167,57.14063,57.14063,0.00000
2024-10-22 02:25:11,0.96154,58.42188,58.42188,0.00000
2024-10-22 02:25:12,1.04167,58.35938,58.35938,0.00000
2024-10-22 02:25:13,0.96154,58.50000,58.50000,0.00000
2024-10-22 02:25:14,1.04167,58.28125,58.28125,0.00000
2024-10-22 02:25:15,0.96154,58.48438,58.48438,0.00000
2024-10-22 02:25:16,1.04167,58.37500,58.37500,0.00000
2024-10-22 02:25:17,0.96154,58.43750,58.43750,0.00000
2024-10-22 02:25:18,1.04167,57.50000,57.50000,0.00000
2024-10-22 02:25:19,0.96154,57.43750,57.43750,0.00000
2024-10-22 02:25:20,1.04167,58.10938,58.10938,0.00000
2024-10-22 02:25:21,0.96154,58.34375,58.34375,0.00000
2024-10-22 02:25:22,0.97115,58.28125,58.28125,0.00000
2024-10-22 02:25:23,1.04167,58.28125,58.28125,0.00000
2024-10-22 02:25:24,0.96154,58.45313,58.45313,0.00000
2024-10-22 02:25:25,1.04167,58.67188,58.67188,0.00000
2024-10-22 02:25:26,0.96154,58.40625,58.40625,0.00000
2024-10-22 02:25:27,1.04167,58.51563,58.51563,0.00000
2024-10-22 02:25:28,0.96154,57.67188,57.67188,0.00000
2024-10-22 02:25:29,1.04167,57.96875,57.96875,0.00000
