cpu_usage,mem_usage
2947.0,133064.0
3135.0,147668.0
3222.0,149828.0
3261.0,150292.0
3286.0,152744.0
3306.0,152816.0
3313.0,153156.0
2950.0,153156.0
2992.0,153308.0
3026.0,153316.0
3055.0,153316.0
3080.0,153316.0
3102.0,153648.0
3119.0,153660.0
3134.0,153660.0
3148.0,154104.0
3159.0,154104.0
3170.0,154104.0
3180.0,154104.0
3190.0,154104.0
3199.0,154104.0
3205.0,154104.0
3212.0,154636.0
3218.0,154652.0
3105.0,154652.0
3115.0,154652.0
3125.0,154652.0
3133.0,154652.0
3141.0,154688.0
3149.0,154688.0
3157.0,154908.0
3164.0,154908.0
3169.0,155012.0
3175.0,155012.0
3181.0,155012.0
3185.0,155012.0
3191.0,155012.0
3196.0,155012.0
3201.0,155012.0
3205.0,155012.0
3209.0,155012.0
3141.0,155012.0
3146.0,155328.0
3151.0,155332.0
3156.0,155332.0
3160.0,155332.0
3165.0,155332.0
3169.0,155332.0
3172.0,155332.0
3176.0,155332.0
3180.0,155332.0
3183.0,155404.0
3187.0,155404.0
3191.0,155412.0
3193.0,155412.0
3196.0,155424.0
3199.0,155424.0
3202.0,155432.0
3155.0,155432.0
3157.0,155440.0
3160.0,155440.0
3164.0,155440.0
3167.0,155440.0
3171.0,155440.0
3175.0,155440.0
3177.0,155440.0
3180.0,155440.0
3182.0,155440.0
3185.0,155440.0
3187.0,155440.0
3189.0,155800.0
3192.0,155908.0
3194.0,155908.0
3196.0,155908.0
3199.0,155908.0
3161.0,155908.0
3164.0,155920.0
3166.0,155920.0
3169.0,155920.0
3171.0,155920.0
3173.0,155920.0
3176.0,155920.0
3177.0,155920.0
3180.0,155920.0
3183.0,155920.0
3184.0,155920.0
3186.0,155920.0
3189.0,155920.0
3191.0,155920.0
3193.0,155920.0
3194.0,155920.0
3196.0,155920.0
3166.0,156092.0
3168.0,156092.0
3170.0,156092.0
3172.0,156436.0
3174.0,156436.0
3176.0,156436.0
3178.0,156444.0
3180.0,156576.0
3182.0,156576.0
3184.0,156576.0
3186.0,156576.0
3187.0,156576.0
3189.0,156576.0
3190.0,156576.0
3192.0,156576.0
3194.0,156704.0
3196.0,156704.0
3170.0,156712.0
3172.0,156712.0
3173.0,156712.0
3175.0,156712.0
3177.0,156712.0
3179.0,156712.0
3180.0,156712.0
3182.0,156712.0
3183.0,156712.0
3185.0,156712.0
3187.0,156712.0
3188.0,156712.0
3189.0,156712.0
3191.0,156712.0
3193.0,156712.0
3194.0,156712.0
3171.0,156712.0
3173.0,156812.0
3174.0,156812.0
3176.0,156812.0
3177.0,156812.0
3178.0,156812.0
3180.0,156812.0
3182.0,156812.0
3183.0,156812.0
3184.0,156812.0
3186.0,156812.0
3187.0,156812.0
3188.0,156812.0
3190.0,156812.0
3192.0,156812.0
3193.0,156812.0
3173.0,156812.0
3174.0,156812.0
3176.0,156812.0
3177.0,156812.0
3179.0,156812.0
3180.0,156816.0
3181.0,156816.0
3183.0,156816.0
3184.0,156816.0
3185.0,156816.0
3187.0,156816.0
3188.0,156816.0
3189.0,156816.0
3190.0,156816.0
3191.0,156924.0
3193.0,156924.0
3175.0,156924.0
3176.0,156924.0
3177.0,156924.0
3179.0,156924.0
3180.0,156924.0
3181.0,156924.0
3183.0,156924.0
3184.0,156924.0
3185.0,156924.0
3186.0,156924.0
3187.0,156924.0
3188.0,156924.0
3189.0,156924.0
3190.0,156924.0
3191.0,156924.0
3192.0,156924.0
3176.0,156928.0
3177.0,156928.0
3178.0,156928.0
3179.0,156928.0
3180.0,156928.0
3181.0,156928.0
3182.0,156928.0
3183.0,156928.0
3184.0,156928.0
3185.0,156928.0
3186.0,156928.0
3187.0,156928.0
3188.0,156928.0
3190.0,156928.0
3190.0,156928.0
3192.0,156928.0
3177.0,156928.0
3178.0,156928.0
3179.0,156928.0
3180.0,156928.0
3181.0,156928.0
3182.0,156928.0
3183.0,156928.0
3184.0,156984.0
3185.0,156984.0
3186.0,156984.0
3187.0,156984.0
3188.0,156984.0
3188.0,156984.0
3190.0,156984.0
3191.0,156984.0
3191.0,156984.0
3178.0,156984.0
3179.0,156984.0
3179.0,156984.0
3180.0,156984.0
3181.0,156984.0
3182.0,156984.0
3183.0,156992.0
3184.0,156992.0
3185.0,156992.0
3186.0,156992.0
3186.0,156992.0
3187.0,156992.0
3188.0,156992.0
3189.0,156992.0
3190.0,156992.0
3191.0,156996.0
3191.0,156996.0
3179.0,156996.0
3180.0,156996.0
3180.0,156996.0
3181.0,156996.0
3182.0,156996.0
3183.0,156996.0
3184.0,156996.0
3184.0,156996.0
3185.0,157372.0
3186.0,157372.0
3187.0,157372.0
3188.0,157372.0
3189.0,157372.0
3189.0,157372.0
3190.0,157372.0
3191.0,157372.0
3179.0,157372.0
3180.0,157372.0
3181.0,157372.0
3181.0,157372.0
3182.0,157372.0
3183.0,157372.0
3184.0,157372.0
3184.0,157372.0
3185.0,157372.0
3186.0,157372.0
3187.0,157372.0
3187.0,157372.0
3188.0,157372.0
3189.0,157372.0
3189.0,157372.0
3190.0,157372.0
3191.0,157372.0
3180.0,157372.0
3181.0,157372.0
3181.0,157372.0
3182.0,157372.0
3183.0,157372.0
3183.0,157372.0
3184.0,157372.0
3185.0,157372.0
3186.0,157372.0
3186.0,157372.0
3187.0,157372.0
3188.0,157372.0
3188.0,157372.0
3189.0,157372.0
3190.0,157372.0
3190.0,157372.0
3180.0,157372.0
3181.0,157372.0
3181.0,157372.0
3182.0,157372.0
3183.0,157372.0
3183.0,157372.0
3184.0,157372.0
3185.0,157372.0
3185.0,157372.0
3186.0,157372.0
3186.0,157372.0
3187.0,157372.0
3188.0,157372.0
3189.0,157372.0
3189.0,157372.0
3190.0,157372.0
3191.0,157372.0
3181.0,157372.0
3181.0,157372.0
3182.0,157372.0
3183.0,157372.0
3183.0,157372.0
3184.0,157372.0
3185.0,157372.0
3185.0,157372.0
3186.0,157372.0
3186.0,157372.0
3187.0,157372.0
3188.0,157372.0
3188.0,157372.0
3189.0,157372.0
3189.0,157372.0
3190.0,157372.0
3190.0,157372.0
3181.0,157372.0
3182.0,157372.0
3182.0,157372.0
3183.0,157372.0
3184.0,157372.0
3184.0,157372.0
3185.0,157372.0
3185.0,157372.0
3186.0,157372.0
3186.0,157372.0
3187.0,157440.0
3188.0,157440.0
3188.0,157440.0
3189.0,157440.0
3189.0,157440.0
3190.0,157440.0
3190.0,157440.0
3182.0,157440.0
3182.0,157440.0
3183.0,157440.0
3183.0,157440.0
3184.0,157440.0
3184.0,157440.0
3185.0,157440.0
3185.0,157440.0
3186.0,157440.0
3187.0,157440.0
3187.0,157440.0
3188.0,157440.0
3188.0,157440.0
3189.0,157440.0
3189.0,157440.0
3190.0,157440.0
3190.0,157440.0
3182.0,157440.0
3182.0,157440.0
3183.0,157440.0
3184.0,157440.0
3184.0,157440.0
3185.0,157440.0
3185.0,157440.0
3186.0,157440.0
3186.0,157440.0
3187.0,157440.0
3188.0,157440.0
3188.0,157440.0
3189.0,157440.0
3189.0,157440.0
3190.0,157440.0
3182.0,157440.0
3183.0,157440.0
3183.0,157440.0
3184.0,157440.0
3184.0,157440.0
3185.0,157440.0
3185.0,157440.0
3186.0,157440.0
3186.0,157572.0
3187.0,157572.0
3187.0,157572.0
3188.0,157572.0
3188.0,157572.0
3189.0,157572.0
3189.0,157572.0
3190.0,157572.0
3182.0,157572.0
3183.0,157572.0
3183.0,157572.0
3184.0,157572.0
3184.0,157572.0
3185.0,157572.0
3185.0,157572.0
3186.0,157572.0
3187.0,157572.0
3187.0,157572.0
3188.0,157572.0
3188.0,157572.0
3189.0,157572.0
3189.0,157572.0
3190.0,157572.0
3182.0,157572.0
3183.0,157572.0
3183.0,157572.0
3184.0,157572.0
3184.0,157572.0
3185.0,157572.0
3185.0,157572.0
3186.0,157572.0
3186.0,157572.0
3187.0,157572.0
3187.0,157572.0
3188.0,157572.0
3188.0,157572.0
3189.0,157572.0
3189.0,157572.0
3190.0,157572.0
3183.0,157572.0
3183.0,157572.0
3183.0,157572.0
3184.0,157572.0
3185.0,157572.0
3185.0,157572.0
3185.0,157572.0
3186.0,157572.0
3186.0,157572.0
3187.0,157572.0
3187.0,157576.0
3188.0,157576.0
3188.0,157576.0
3188.0,157576.0
3189.0,157576.0
3189.0,157576.0
3190.0,157576.0
3183.0,157576.0
3183.0,157592.0
3184.0,157592.0
3184.0,157592.0
3185.0,157592.0
3185.0,157592.0
3186.0,157592.0
3186.0,157592.0
3187.0,157592.0
3187.0,157592.0
3188.0,157592.0
3188.0,157592.0
3188.0,157592.0
3189.0,157592.0
3189.0,157592.0
3190.0,157592.0
3183.0,157592.0
3184.0,157592.0
3184.0,157592.0
3184.0,157592.0
3185.0,157592.0
3185.0,157592.0
3186.0,157592.0
3186.0,157592.0
3186.0,157592.0
3187.0,157592.0
3187.0,157592.0
3188.0,157592.0
3188.0,157592.0
3189.0,157592.0
3189.0,157592.0
3189.0,157592.0
3183.0,157592.0
3184.0,157592.0
3184.0,157592.0
3185.0,157592.0
3185.0,157592.0
3185.0,157592.0
3186.0,157592.0
3186.0,157592.0
3187.0,157592.0
3187.0,157592.0
3187.0,157592.0
3188.0,157592.0
3188.0,157592.0
3189.0,157592.0
3189.0,157592.0
3189.0,157592.0
3183.0,157592.0
3184.0,157592.0
3184.0,157592.0
3185.0,157592.0
3185.0,157592.0
3185.0,157592.0
3186.0,157592.0
3186.0,157592.0
3187.0,157592.0
3187.0,157736.0
3188.0,157736.0
3188.0,157736.0
3188.0,157736.0
3189.0,157760.0
3189.0,157760.0
3189.0,157760.0
3184.0,157764.0
3184.0,157764.0
3184.0,157764.0
3185.0,157764.0
3185.0,157764.0
3185.0,157764.0
3186.0,157764.0
3186.0,157764.0
3187.0,157764.0
3187.0,157764.0
3188.0,157764.0
3188.0,157764.0
3188.0,157764.0
3189.0,157764.0
3189.0,157764.0
3189.0,157764.0
3184.0,157764.0
3184.0,157764.0
3185.0,157764.0
3185.0,157764.0
3185.0,157764.0
3186.0,157772.0
3186.0,157772.0
3186.0,157772.0
3187.0,157772.0
3187.0,157772.0
3187.0,157772.0
3188.0,157772.0
3188.0,157772.0
3188.0,157772.0
3189.0,157772.0
3189.0,157772.0
3184.0,157772.0
3184.0,157772.0
3184.0,157772.0
3185.0,157772.0
3185.0,157772.0
3185.0,157772.0
3186.0,157772.0
3186.0,157772.0
3187.0,157772.0
3187.0,157772.0
3187.0,157772.0
3188.0,157772.0
