Date,CPU Utilization,CPU Power
2024-10-22 11:33:26,1.03776,56.25699
2024-10-22 11:33:27,0.95883,57.61874
2024-10-22 11:33:28,1.03874,57.83688
2024-10-22 11:33:29,0.95583,57.12753
2024-10-22 11:33:30,1.03548,56.83242
2024-10-22 11:33:31,0.96244,58.02310
2024-10-22 11:33:32,1.03874,57.83688
2024-10-22 11:33:33,0.95853,57.92778
2024-10-22 11:33:34,1.03906,57.90176
2024-10-22 11:33:35,0.95853,57.63184
2024-10-22 11:33:36,1.03874,57.82129
2024-10-22 11:33:37,0.95883,57.66548
2024-10-22 11:33:38,0.95613,56.88136
2024-10-22 11:33:39,1.03874,57.72781
2024-10-22 11:33:40,0.95793,57.37778
2024-10-22 11:33:41,1.03711,57.09287
2024-10-22 11:33:42,0.95853,57.72529
2024-10-22 11:33:43,1.03906,57.88617
2024-10-22 11:33:44,0.96274,58.11943
2024-10-22 11:33:45,1.03874,57.71223
2024-10-22 11:33:46,0.95853,57.78760
2024-10-22 11:33:47,1.03874,57.71223
2024-10-22 11:33:48,0.95523,56.70355
2024-10-22 11:33:49,1.03841,57.66299
2024-10-22 11:33:50,0.95883,57.82129
2024-10-22 11:33:51,1.03548,56.22358
2024-10-22 11:33:52,0.95883,57.89920
2024-10-22 11:33:53,1.03711,57.90527
2024-10-22 11:33:54,0.95823,56.79666
2024-10-22 11:33:55,1.03906,58.29770
2024-10-22 11:33:56,0.95823,57.13584
2024-10-22 11:33:57,1.03906,58.50237
2024-10-22 11:33:58,0.95853,57.77202
2024-10-22 11:33:59,1.03581,56.63276
2024-10-22 11:34:00,0.95673,57.29024
2024-10-22 11:34:01,1.03809,57.39577
2024-10-22 11:34:02,0.95763,57.56208
2024-10-22 11:34:03,1.03874,57.71223
2024-10-22 11:34:04,0.95883,57.74339
2024-10-22 11:34:05,1.03874,57.86803
2024-10-22 11:34:06,0.95853,57.81875
2024-10-22 11:34:07,1.03874,57.68106
2024-10-22 11:34:08,0.95883,57.69665
2024-10-22 11:34:09,1.03483,56.40862
2024-10-22 11:34:10,0.96244,58.07001
2024-10-22 11:34:11,1.03581,56.86582
2024-10-22 11:34:12,0.95913,58.10438
2024-10-22 11:34:13,1.03874,57.86803
2024-10-22 11:34:14,0.95883,57.96152
2024-10-22 11:34:15,1.03906,57.90176
2024-10-22 11:34:16,0.95853,57.75645
2024-10-22 11:34:17,1.03874,57.83688
2024-10-22 11:34:18,0.95613,56.94350
2024-10-22 11:34:19,1.03874,57.91478
2024-10-22 11:34:20,0.95613,56.94350
2024-10-22 11:34:21,1.03743,57.59320
2024-10-22 11:34:22,0.95883,57.80571
2024-10-22 11:34:23,1.04264,58.13257
2024-10-22 11:34:24,0.95883,57.85246
2024-10-22 11:34:25,1.03874,57.96152
2024-10-22 11:34:26,0.95883,57.89920
2024-10-22 11:34:27,1.03874,57.93036
2024-10-22 11:34:28,0.95493,56.71675
2024-10-22 11:34:29,1.03841,57.70972
2024-10-22 11:34:30,0.96124,56.97476
2024-10-22 11:34:31,1.03711,57.40401
2024-10-22 11:34:32,0.95913,57.93293
2024-10-22 11:34:33,1.03906,57.87059
2024-10-22 11:34:34,0.95853,57.81875
2024-10-22 11:34:35,1.03874,57.80571
2024-10-22 11:34:36,0.95913,57.80825
2024-10-22 11:34:37,1.03874,57.89920
2024-10-22 11:34:38,0.95703,57.15271
2024-10-22 11:34:39,1.03678,57.26157
2024-10-22 11:34:40,0.95883,57.75897
2024-10-22 11:34:41,1.03581,56.63276
2024-10-22 11:34:42,0.95853,57.80318
2024-10-22 11:34:43,0.95853,57.30798
2024-10-22 11:34:44,1.03874,57.66549
2024-10-22 11:34:45,0.95823,57.47363
2024-10-22 11:34:46,1.03809,57.75391
2024-10-22 11:34:47,0.95883,57.79013
2024-10-22 11:34:48,1.03939,58.02904
2024-10-22 11:34:49,0.95553,56.50401
2024-10-22 11:34:50,1.03548,56.69263
2024-10-22 11:34:51,0.95883,57.43177
2024-10-22 11:34:52,1.03874,57.79013
2024-10-22 11:34:53,0.95883,57.82129
2024-10-22 11:34:54,1.03874,57.89920
2024-10-22 11:34:55,0.95944,57.77958
2024-10-22 11:34:56,1.03841,57.61626
2024-10-22 11:34:57,0.95883,57.66548
2024-10-22 11:34:58,1.03516,56.67481
2024-10-22 11:34:59,0.95883,57.80571
2024-10-22 11:35:00,1.03743,57.32866
2024-10-22 11:35:01,0.95643,56.97694
2024-10-22 11:35:02,1.04167,57.28651
2024-10-22 11:35:03,0.95883,57.94594
2024-10-22 11:35:04,1.03874,57.97710
2024-10-22 11:35:05,0.95883,57.82129
2024-10-22 11:35:06,1.03906,58.01086
2024-10-22 11:35:07,0.95913,58.07320
2024-10-22 11:35:08,1.03939,56.78177
2024-10-22 11:35:09,0.95883,57.75897
2024-10-22 11:35:10,1.03809,57.81620
2024-10-22 11:35:11,0.95583,56.83242
2024-10-22 11:35:12,1.03906,58.10438
2024-10-22 11:35:13,0.95913,58.04203
2024-10-22 11:35:14,1.03776,57.56457
2024-10-22 11:35:15,0.95883,57.85246
2024-10-22 11:35:16,1.03841,57.80318
2024-10-22 11:35:17,0.95853,57.91221
2024-10-22 11:35:18,1.03613,57.16345
2024-10-22 11:35:19,0.95763,57.49983
2024-10-22 11:35:20,1.03613,56.94586
2024-10-22 11:35:21,0.96094,57.35476
2024-10-22 11:35:22,1.03874,57.93036
2024-10-22 11:35:23,0.95913,57.91735
2024-10-22 11:35:24,1.03841,57.91221
2024-10-22 11:35:25,0.95974,58.15638
2024-10-22 11:35:26,1.03874,57.79013
2024-10-22 11:35:27,0.95853,57.81875
2024-10-22 11:35:28,1.03874,58.10175
2024-10-22 11:35:29,0.95583,56.92561
2024-10-22 11:35:30,1.03906,58.07320
2024-10-22 11:35:31,0.95553,56.78350
2024-10-22 11:35:32,1.03874,57.97710
2024-10-22 11:35:33,0.95883,57.89920
2024-10-22 11:35:34,1.04232,57.35328
2024-10-22 11:35:35,0.95883,57.72781
2024-10-22 11:35:36,1.03874,57.71223
2024-10-22 11:35:37,0.95883,57.82129
2024-10-22 11:35:38,1.03483,56.54832
2024-10-22 11:35:39,0.95853,57.66299
2024-10-22 11:35:40,1.03581,56.97458
2024-10-22 11:35:41,0.95853,57.70972
2024-10-22 11:35:42,1.03906,57.71473
2024-10-22 11:35:43,0.95944,58.06021
2024-10-22 11:35:44,1.03874,57.83688
2024-10-22 11:35:45,0.95913,57.77708
2024-10-22 11:35:46,1.03841,57.69415
2024-10-22 11:35:47,0.96274,58.10379
2024-10-22 11:35:48,0.95523,56.68803
2024-10-22 11:35:49,1.03874,57.58758
2024-10-22 11:35:50,0.95763,57.14191
2024-10-22 11:35:51,1.03678,57.04385
2024-10-22 11:35:52,0.95853,57.47608
2024-10-22 11:35:53,1.03581,56.38417
2024-10-22 11:35:54,0.96244,57.18537
2024-10-22 11:35:55,1.03874,57.55642
2024-10-22 11:35:56,0.95823,57.56706
2024-10-22 11:35:57,1.03874,57.69664
2024-10-22 11:35:58,0.95763,57.18860
2024-10-22 11:35:59,1.03613,56.79044
2024-10-22 11:36:00,0.95944,57.90431
2024-10-22 11:36:01,1.03548,56.66157
2024-10-22 11:36:02,0.95823,57.62934
2024-10-22 11:36:03,1.03906,57.77707
2024-10-22 11:36:04,0.95913,58.02645
2024-10-22 11:36:05,1.03874,57.61874
2024-10-22 11:36:06,0.95883,57.57200
2024-10-22 11:36:07,1.04264,57.16988
2024-10-22 11:36:08,0.95883,57.74339
2024-10-22 11:36:09,1.03516,56.79903
2024-10-22 11:36:10,0.95613,56.85028
2024-10-22 11:36:11,1.03841,57.56954
2024-10-22 11:36:12,0.95913,57.80825
2024-10-22 11:36:13,1.03841,57.80318
2024-10-22 11:36:14,0.95913,57.87059
2024-10-22 11:36:15,1.03841,57.77203
2024-10-22 11:36:16,0.95883,57.80571
2024-10-22 11:36:17,1.03874,57.83688
2024-10-22 11:36:18,0.95583,56.70816
2024-10-22 11:36:19,1.03906,57.90176
2024-10-22 11:36:20,0.95853,57.61626
2024-10-22 11:36:21,1.03548,56.70816
2024-10-22 11:36:22,0.95853,57.78760
2024-10-22 11:36:23,1.03939,58.01345
2024-10-22 11:36:24,0.95883,57.66548
2024-10-22 11:36:25,1.03874,57.64990
2024-10-22 11:36:26,0.95853,57.63184
2024-10-22 11:36:27,1.04264,57.92926
2024-10-22 11:36:28,0.95523,56.51728
2024-10-22 11:36:29,1.03906,57.59004
2024-10-22 11:36:30,0.95583,56.64603
2024-10-22 11:36:31,1.03874,57.36944
2024-10-22 11:36:32,0.95853,57.41377
2024-10-22 11:36:33,1.03874,57.49409
2024-10-22 11:36:34,0.95883,57.64990
2024-10-22 11:36:35,1.03841,57.47608
2024-10-22 11:36:36,0.95823,57.25563
2024-10-22 11:36:37,1.03874,57.47851
2024-10-22 11:36:38,0.95823,57.27120
2024-10-22 11:36:39,1.03581,57.00565
2024-10-22 11:36:40,0.96094,57.26107
2024-10-22 11:36:41,1.03776,57.56457
2024-10-22 11:36:42,0.95853,57.38262
2024-10-22 11:36:43,1.03874,57.52525
2024-10-22 11:36:44,0.95883,57.47851
2024-10-22 11:36:45,1.03874,57.58758
2024-10-22 11:36:46,0.95823,57.44249
2024-10-22 11:36:47,1.03841,57.42935
2024-10-22 11:36:48,0.95883,57.49409
2024-10-22 11:36:49,1.03516,56.14688
2024-10-22 11:36:50,0.95883,57.54084
2024-10-22 11:36:51,1.03548,-260530.18750
2024-10-22 11:36:52,0.95853,57.69503
2024-10-22 11:36:53,1.04264,57.95690
2024-10-22 11:36:54,0.95913,57.95075
2024-10-22 11:36:55,1.03939,57.81311
2024-10-22 11:36:56,0.95853,57.70896
2024-10-22 11:36:57,1.03776,57.43700
2024-10-22 11:36:58,0.95553,56.52372
2024-10-22 11:36:59,1.03906,57.73406
2024-10-22 11:37:00,1.03548,56.67813
2024-10-22 11:37:01,0.95853,57.63902
2024-10-22 11:37:02,1.03743,57.68724
2024-10-22 11:37:03,0.95913,57.78584
2024-10-22 11:37:04,1.03841,57.71082
2024-10-22 11:37:05,0.95883,57.63627
2024-10-22 11:37:06,1.04232,57.95509
2024-10-22 11:37:07,0.95913,57.73494
2024-10-22 11:37:08,1.03483,56.68317
2024-10-22 11:37:09,0.95883,57.58003
2024-10-22 11:37:10,1.03776,57.33874
2024-10-22 11:37:11,0.95643,57.17948
2024-10-22 11:37:12,1.03939,57.86448
2024-10-22 11:37:13,0.95974,57.96228
2024-10-22 11:37:14,1.03841,57.62673
2024-10-22 11:37:15,0.95883,57.70967
2024-10-22 11:37:16,1.03906,57.79303
2024-10-22 11:37:17,0.95883,57.82738
2024-10-22 11:37:18,1.03743,57.31954
2024-10-22 11:37:19,0.96034,57.24659
2024-10-22 11:37:20,1.03581,56.80003
2024-10-22 11:37:21,0.95793,57.40392
2024-10-22 11:37:22,1.03874,57.68849
2024-10-22 11:37:23,0.95883,57.87133
2024-10-22 11:37:24,1.03874,57.64698
2024-10-22 11:37:25,0.95853,57.78030
2024-10-22 11:37:26,1.04297,57.89149
2024-10-22 11:37:27,0.95853,57.85599
2024-10-22 11:37:28,1.03874,57.59245
2024-10-22 11:37:29,0.95553,56.24417
2024-10-22 11:37:30,1.03646,56.96788
2024-10-22 11:37:31,0.95883,57.67279
2024-10-22 11:37:32,1.03874,57.80985
2024-10-22 11:37:33,0.95883,57.82592
2024-10-22 11:37:34,1.03906,57.85232
2024-10-22 11:37:35,0.95913,57.86353
2024-10-22 11:37:36,1.03841,57.78590
2024-10-22 11:37:37,0.95853,57.68611
2024-10-22 11:37:38,1.03581,56.74444
2024-10-22 11:37:39,0.95883,57.79525
2024-10-22 11:37:40,1.03874,57.89847
2024-10-22 11:37:41,0.95613,56.67525
2024-10-22 11:37:42,1.03874,57.79330
2024-10-22 11:37:43,0.95853,57.53838
2024-10-22 11:37:44,1.03874,57.83225
2024-10-22 11:37:45,0.95883,57.68228
2024-10-22 11:37:46,1.03841,57.83019
2024-10-22 11:37:47,0.95853,57.61894
2024-10-22 11:37:48,1.03581,56.54634
2024-10-22 11:37:49,0.95913,57.95948
2024-10-22 11:37:50,1.03613,57.00245
2024-10-22 11:37:51,0.95883,57.66987
2024-10-22 11:37:52,1.04297,58.13044
2024-10-22 11:37:53,0.95793,57.41232
2024-10-22 11:37:54,1.03841,57.66859
2024-10-22 11:37:55,0.95883,57.79257
2024-10-22 11:37:56,1.03841,57.59703
2024-10-22 11:37:57,0.95823,57.37631
2024-10-22 11:37:58,1.03516,56.62507
2024-10-22 11:37:59,0.95853,57.56174
2024-10-22 11:38:00,1.03646,57.00651
2024-10-22 11:38:01,0.95793,57.41475
2024-10-22 11:38:02,1.03743,57.45996
2024-10-22 11:38:03,0.95883,57.66402
2024-10-22 11:38:04,1.03841,57.66494
2024-10-22 11:38:05,0.96244,57.54733
2024-10-22 11:38:06,0.95883,57.83931
2024-10-22 11:38:07,1.03874,57.76725
2024-10-22 11:38:08,0.96004,58.18434
2024-10-22 11:38:09,1.03483,56.64680
2024-10-22 11:38:10,0.95913,57.87643
2024-10-22 11:38:11,1.03548,57.07463
2024-10-22 11:38:12,0.95883,57.87534
2024-10-22 11:38:13,1.03841,57.94726
2024-10-22 11:38:14,0.95913,57.85500
2024-10-22 11:38:15,1.03841,57.65083
2024-10-22 11:38:16,0.95883,57.66743
2024-10-22 11:38:17,1.03874,57.54619
2024-10-22 11:38:18,0.95913,56.76350
2024-10-22 11:38:19,1.03841,57.83092
2024-10-22 11:38:20,0.95613,56.99983
2024-10-22 11:38:21,1.03776,57.33886
2024-10-22 11:38:22,0.95853,57.52718
2024-10-22 11:38:23,1.03874,57.81496
2024-10-22 11:38:24,0.95883,57.84905
2024-10-22 11:38:25,1.03874,57.92062
2024-10-22 11:38:26,0.95883,57.83104
2024-10-22 11:38:27,1.03971,58.04721
2024-10-22 11:38:28,0.95553,56.75487
2024-10-22 11:38:29,1.03874,57.82227
2024-10-22 11:38:30,0.95733,57.34470
2024-10-22 11:38:31,1.04102,57.23862
2024-10-22 11:38:32,0.95883,57.73706
2024-10-22 11:38:33,1.03841,57.92438
2024-10-22 11:38:34,0.95883,57.71272
2024-10-22 11:38:35,1.03874,57.89433
2024-10-22 11:38:36,0.95853,57.84504
2024-10-22 11:38:37,1.03874,57.72343
2024-10-22 11:38:38,0.95553,56.54137
2024-10-22 11:38:39,1.03809,57.51061
2024-10-22 11:38:40,0.95613,57.00517
2024-10-22 11:38:41,1.03841,57.81389
2024-10-22 11:38:42,0.95883,57.85635
2024-10-22 11:38:43,1.03939,57.92526
2024-10-22 11:38:44,0.95883,57.28159
2024-10-22 11:38:45,1.03939,58.12307
2024-10-22 11:38:46,0.95944,58.00516
2024-10-22 11:38:47,1.03906,57.83552
2024-10-22 11:38:48,0.95883,57.87680
2024-10-22 11:38:49,1.03516,56.95478
2024-10-22 11:38:50,0.95703,57.50020
2024-10-22 11:38:51,1.03711,57.45505
2024-10-22 11:38:52,0.95883,57.87096
2024-10-22 11:38:53,1.03874,57.83590
2024-10-22 11:38:54,0.95883,57.90456
2024-10-22 11:38:55,1.03874,57.74047
2024-10-22 11:38:56,0.95883,57.87875
2024-10-22 11:38:57,1.04264,57.52797
2024-10-22 11:38:58,0.95523,56.74187
2024-10-22 11:38:59,1.03906,57.80581
2024-10-22 11:39:00,0.95853,57.88154
2024-10-22 11:39:01,1.03548,56.92658
2024-10-22 11:39:02,0.95793,57.65846
2024-10-22 11:39:03,1.04264,57.84861
2024-10-22 11:39:04,0.95883,57.86171
2024-10-22 11:39:05,1.03939,58.14061
2024-10-22 11:39:06,0.95883,57.83687
2024-10-22 11:39:07,1.03776,57.55679
2024-10-22 11:39:08,0.95433,56.31517
2024-10-22 11:39:09,1.03841,57.58949
2024-10-22 11:39:10,0.95583,57.09016
2024-10-22 11:39:11,1.03809,57.77192
2024-10-22 11:39:12,0.95883,57.94059
2024-10-22 11:39:13,1.03874,57.69908
2024-10-22 11:39:14,0.95883,57.85830
2024-10-22 11:39:15,1.03874,58.02287
2024-10-22 11:39:16,0.96244,57.70314
2024-10-22 11:39:17,0.95883,57.98003
2024-10-22 11:39:18,1.03548,57.07317
2024-10-22 11:39:19,0.95853,57.65910
2024-10-22 11:39:20,1.03743,57.51540
2024-10-22 11:39:21,0.95643,56.99540
2024-10-22 11:39:22,1.03906,58.01476
2024-10-22 11:39:23,0.96034,58.48540
2024-10-22 11:39:24,1.03841,57.90540
2024-10-22 11:39:25,0.95913,57.99333
2024-10-22 11:39:26,1.03841,57.71069
2024-10-22 11:39:27,0.95883,57.75410
2024-10-22 11:39:28,1.03874,57.71418
2024-10-22 11:39:29,0.95913,56.38715
2024-10-22 11:39:30,1.03874,57.90309
2024-10-22 11:39:31,0.95583,57.00716
2024-10-22 11:39:32,1.03874,58.11636
2024-10-22 11:39:33,0.95853,58.20426
2024-10-22 11:39:34,1.03874,58.14071
2024-10-22 11:39:35,0.95883,58.02677
2024-10-22 11:39:36,1.03874,58.01119
2024-10-22 11:39:37,0.95883,57.75800
2024-10-22 11:39:38,1.03516,56.61173
2024-10-22 11:39:39,0.95853,57.77981
2024-10-22 11:39:40,1.03646,57.24554
2024-10-22 11:39:41,0.95974,57.96533
2024-10-22 11:39:42,1.03874,57.98003
2024-10-22 11:39:43,0.95913,58.01963
2024-10-22 11:39:44,1.03874,57.86122
2024-10-22 11:39:45,0.95853,57.63379
2024-10-22 11:39:46,1.03874,57.81448
2024-10-22 11:39:47,0.95853,57.91610
2024-10-22 11:39:48,1.03548,56.71787
2024-10-22 11:39:49,0.95883,57.12539
2024-10-22 11:39:50,1.03874,57.77261
2024-10-22 11:39:51,0.95583,56.70428
2024-10-22 11:39:52,1.03841,57.85964
2024-10-22 11:39:53,0.95853,57.47121
2024-10-22 11:39:54,1.03841,57.83725
2024-10-22 11:39:55,0.96244,57.93219
2024-10-22 11:39:56,1.03841,57.64060
2024-10-22 11:39:57,0.95823,57.33641
2024-10-22 11:39:58,1.03548,56.54022
2024-10-22 11:39:59,0.95974,58.07743
