Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 11:33:26,1.04167,56.46875,56.46875,0.00000
2024-10-22 11:33:27,0.96154,57.78125,57.78125,0.00000
2024-10-22 11:33:28,1.04167,58.00000,58.00000,0.00000
2024-10-22 11:33:29,0.96154,57.46875,57.46875,0.00000
2024-10-22 11:33:30,1.04167,57.17188,57.17188,0.00000
2024-10-22 11:33:31,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:33:32,1.04167,58.00000,58.00000,0.00000
2024-10-22 11:33:33,0.96154,58.10938,58.10938,0.00000
2024-10-22 11:33:34,1.04167,58.04688,58.04688,0.00000
2024-10-22 11:33:35,0.96154,57.81250,57.81250,0.00000
2024-10-22 11:33:36,1.04167,57.98438,57.98438,0.00000
2024-10-22 11:33:37,0.96154,57.82813,57.82813,0.00000
2024-10-22 11:33:38,0.96154,57.20313,57.20313,0.00000
2024-10-22 11:33:39,1.04167,57.89063,57.89063,0.00000
2024-10-22 11:33:40,0.96154,57.59375,57.59375,0.00000
2024-10-22 11:33:41,1.04167,57.34375,57.34375,0.00000
2024-10-22 11:33:42,0.96154,57.90625,57.90625,0.00000
2024-10-22 11:33:43,1.04167,58.03125,58.03125,0.00000
2024-10-22 11:33:44,0.96154,58.04688,58.04688,0.00000
2024-10-22 11:33:45,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:33:46,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:33:47,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:33:48,0.96154,57.07813,57.07813,0.00000
2024-10-22 11:33:49,1.04167,57.84375,57.84375,0.00000
2024-10-22 11:33:50,0.96154,57.98438,57.98438,0.00000
2024-10-22 11:33:51,1.05208,57.12500,57.12500,0.00000
2024-10-22 11:33:52,0.96154,58.06250,58.06250,0.00000
2024-10-22 11:33:53,1.03125,57.57813,57.57813,0.00000
2024-10-22 11:33:54,0.97115,57.56250,57.56250,0.00000
2024-10-22 11:33:55,1.03125,57.85938,57.85938,0.00000
2024-10-22 11:33:56,0.97115,57.90625,57.90625,0.00000
2024-10-22 11:33:57,1.03125,58.06250,58.06250,0.00000
2024-10-22 11:33:58,0.96154,57.95313,57.95313,0.00000
2024-10-22 11:33:59,1.04167,56.95313,56.95313,0.00000
2024-10-22 11:34:00,0.96154,57.57813,57.57813,0.00000
2024-10-22 11:34:01,1.04167,57.59375,57.59375,0.00000
2024-10-22 11:34:02,0.96154,57.79688,57.79688,0.00000
2024-10-22 11:34:03,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:34:04,0.96154,57.90625,57.90625,0.00000
2024-10-22 11:34:05,1.04167,58.03125,58.03125,0.00000
2024-10-22 11:34:06,0.96154,58.00000,58.00000,0.00000
2024-10-22 11:34:07,1.04167,57.84375,57.84375,0.00000
2024-10-22 11:34:08,0.96154,57.85938,57.85938,0.00000
2024-10-22 11:34:09,1.04167,56.78125,56.78125,0.00000
2024-10-22 11:34:10,0.96154,58.01563,58.01563,0.00000
2024-10-22 11:34:11,1.04167,57.18750,57.18750,0.00000
2024-10-22 11:34:12,0.96154,58.25000,58.25000,0.00000
2024-10-22 11:34:13,1.04167,58.03125,58.03125,0.00000
2024-10-22 11:34:14,0.96154,58.12500,58.12500,0.00000
2024-10-22 11:34:15,1.04167,58.04688,58.04688,0.00000
2024-10-22 11:34:16,0.96154,57.93750,57.93750,0.00000
2024-10-22 11:34:17,1.04167,58.00000,58.00000,0.00000
2024-10-22 11:34:18,0.96154,57.26563,57.26563,0.00000
2024-10-22 11:34:19,1.04167,58.07813,58.07813,0.00000
2024-10-22 11:34:20,0.96154,57.26563,57.26563,0.00000
2024-10-22 11:34:21,1.04167,57.82813,57.82813,0.00000
2024-10-22 11:34:22,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:34:23,1.04167,58.07813,58.07813,0.00000
2024-10-22 11:34:24,0.96154,58.01563,58.01563,0.00000
2024-10-22 11:34:25,1.04167,58.12500,58.12500,0.00000
2024-10-22 11:34:26,0.96154,58.06250,58.06250,0.00000
2024-10-22 11:34:27,1.04167,58.09375,58.09375,0.00000
2024-10-22 11:34:28,0.96154,57.10938,57.10938,0.00000
2024-10-22 11:34:29,1.04167,57.89063,57.89063,0.00000
2024-10-22 11:34:30,0.97115,57.56250,57.56250,0.00000
2024-10-22 11:34:31,1.04167,57.65625,57.65625,0.00000
2024-10-22 11:34:32,0.96154,58.07813,58.07813,0.00000
2024-10-22 11:34:33,1.04167,58.01563,58.01563,0.00000
2024-10-22 11:34:34,0.96154,58.00000,58.00000,0.00000
2024-10-22 11:34:35,1.04167,57.96875,57.96875,0.00000
2024-10-22 11:34:36,0.96154,57.95313,57.95313,0.00000
2024-10-22 11:34:37,1.04167,58.06250,58.06250,0.00000
2024-10-22 11:34:38,0.96154,57.42188,57.42188,0.00000
2024-10-22 11:34:39,1.04167,57.53125,57.53125,0.00000
2024-10-22 11:34:40,0.96154,57.92188,57.92188,0.00000
2024-10-22 11:34:41,1.04167,56.95313,56.95313,0.00000
2024-10-22 11:34:42,0.96154,57.98438,57.98438,0.00000
2024-10-22 11:34:43,0.97115,58.06250,58.06250,0.00000
2024-10-22 11:34:44,1.04167,57.82813,57.82813,0.00000
2024-10-22 11:34:45,0.96154,57.67188,57.67188,0.00000
2024-10-22 11:34:46,1.04167,57.95313,57.95313,0.00000
2024-10-22 11:34:47,0.96154,57.95313,57.95313,0.00000
2024-10-22 11:34:48,1.04167,58.15625,58.15625,0.00000
2024-10-22 11:34:49,0.96154,56.85938,56.85938,0.00000
2024-10-22 11:34:50,1.04167,57.03125,57.03125,0.00000
2024-10-22 11:34:51,0.96154,57.59375,57.59375,0.00000
2024-10-22 11:34:52,1.04167,57.95313,57.95313,0.00000
2024-10-22 11:34:53,0.96154,57.98438,57.98438,0.00000
2024-10-22 11:34:54,1.04167,58.06250,58.06250,0.00000
2024-10-22 11:34:55,0.96154,57.90625,57.90625,0.00000
2024-10-22 11:34:56,1.04167,57.79688,57.79688,0.00000
2024-10-22 11:34:57,0.96154,57.82813,57.82813,0.00000
2024-10-22 11:34:58,1.04167,57.03125,57.03125,0.00000
2024-10-22 11:34:59,0.96154,57.96875,57.96875,0.00000
2024-10-22 11:35:00,1.04167,57.56250,57.56250,0.00000
2024-10-22 11:35:01,0.96154,57.28125,57.28125,0.00000
2024-10-22 11:35:02,1.05208,57.85938,57.85938,0.00000
2024-10-22 11:35:03,0.96154,58.10938,58.10938,0.00000
2024-10-22 11:35:04,1.04167,58.14063,58.14063,0.00000
2024-10-22 11:35:05,0.96154,57.98438,57.98438,0.00000
2024-10-22 11:35:06,1.04167,58.15625,58.15625,0.00000
2024-10-22 11:35:07,0.96154,58.21875,58.21875,0.00000
2024-10-22 11:35:08,1.04167,56.90625,56.90625,0.00000
2024-10-22 11:35:09,0.96154,57.92188,57.92188,0.00000
2024-10-22 11:35:10,1.04167,58.01563,58.01563,0.00000
2024-10-22 11:35:11,0.96154,57.17188,57.17188,0.00000
2024-10-22 11:35:12,1.04167,58.25000,58.25000,0.00000
2024-10-22 11:35:13,0.96154,58.18750,58.18750,0.00000
2024-10-22 11:35:14,1.04167,57.78125,57.78125,0.00000
2024-10-22 11:35:15,0.96154,58.01563,58.01563,0.00000
2024-10-22 11:35:16,1.04167,57.98438,57.98438,0.00000
2024-10-22 11:35:17,0.96154,58.09375,58.09375,0.00000
2024-10-22 11:35:18,1.04167,57.46875,57.46875,0.00000
2024-10-22 11:35:19,0.96154,57.73438,57.73438,0.00000
2024-10-22 11:35:20,1.04167,57.25000,57.25000,0.00000
2024-10-22 11:35:21,0.96154,57.39063,57.39063,0.00000
2024-10-22 11:35:22,1.04167,58.09375,58.09375,0.00000
2024-10-22 11:35:23,0.96154,58.06250,58.06250,0.00000
2024-10-22 11:35:24,1.04167,58.09375,58.09375,0.00000
2024-10-22 11:35:25,0.96154,58.26563,58.26563,0.00000
2024-10-22 11:35:26,1.04167,57.95313,57.95313,0.00000
2024-10-22 11:35:27,0.96154,58.00000,58.00000,0.00000
2024-10-22 11:35:28,1.04167,58.26563,58.26563,0.00000
2024-10-22 11:35:29,0.96154,57.26563,57.26563,0.00000
2024-10-22 11:35:30,1.04167,58.21875,58.21875,0.00000
2024-10-22 11:35:31,0.96154,57.14063,57.14063,0.00000
2024-10-22 11:35:32,1.04167,58.14063,58.14063,0.00000
2024-10-22 11:35:33,0.96154,58.06250,58.06250,0.00000
2024-10-22 11:35:34,1.05208,57.89063,57.89063,0.00000
2024-10-22 11:35:35,0.96154,57.89063,57.89063,0.00000
2024-10-22 11:35:36,1.04167,57.87500,57.87500,0.00000
2024-10-22 11:35:37,0.96154,57.98438,57.98438,0.00000
2024-10-22 11:35:38,1.04167,56.92188,56.92188,0.00000
2024-10-22 11:35:39,0.96154,57.84375,57.84375,0.00000
2024-10-22 11:35:40,1.04167,57.29688,57.29688,0.00000
2024-10-22 11:35:41,0.96154,57.89063,57.89063,0.00000
2024-10-22 11:35:42,1.04167,57.85938,57.85938,0.00000
2024-10-22 11:35:43,0.96154,58.18750,58.18750,0.00000
