Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 14:18:01,0.96154,56.71875,56.71875,0.00000
2024-10-22 14:18:02,1.04167,57.83594,57.83594,0.00000
2024-10-22 14:18:03,0.96154,58.15234,58.15234,0.00000
2024-10-22 14:18:04,1.04167,58.18359,58.18359,0.00000
2024-10-22 14:18:05,0.96154,58.17188,58.17188,0.00000
2024-10-22 14:18:06,1.04167,58.26172,58.26172,0.00000
2024-10-22 14:18:07,0.96154,58.20313,58.20313,0.00000
2024-10-22 14:18:08,1.04167,57.44531,57.44531,0.00000
2024-10-22 14:18:09,0.96154,58.27734,58.27734,0.00000
2024-10-22 14:18:10,1.04167,57.54297,57.54297,0.00000
2024-10-22 14:18:11,0.96154,58.15234,58.15234,0.00000
2024-10-22 14:18:12,1.04167,58.16797,58.16797,0.00000
2024-10-22 14:18:13,0.95192,58.28906,58.28906,0.00000
2024-10-22 14:18:14,1.04167,57.98438,57.98438,0.00000
2024-10-22 14:18:15,0.96154,58.13672,58.13672,0.00000
2024-10-22 14:18:16,1.04167,58.10938,58.10938,0.00000
2024-10-22 14:18:17,0.97115,57.85938,57.85938,0.00000
2024-10-22 14:18:18,1.03125,57.56250,57.56250,0.00000
2024-10-22 14:18:19,0.96154,57.85938,57.85938,0.00000
2024-10-22 14:18:20,1.04167,57.37891,57.37891,0.00000
2024-10-22 14:18:21,0.96154,57.93359,57.93359,0.00000
2024-10-22 14:18:22,1.04167,58.04297,58.04297,0.00000
2024-10-22 14:18:23,0.96154,58.15625,58.15625,0.00000
2024-10-22 14:18:24,1.04167,58.14844,58.14844,0.00000
2024-10-22 14:18:25,0.96154,58.14453,58.14453,0.00000
2024-10-22 14:18:26,1.04167,58.11328,58.11328,0.00000
2024-10-22 14:18:27,0.96154,57.73047,57.73047,0.00000
2024-10-22 14:18:28,1.04167,58.07031,58.07031,0.00000
2024-10-22 14:18:29,0.96154,57.11719,57.11719,0.00000
2024-10-22 14:18:30,1.04167,57.29297,57.29297,0.00000
2024-10-22 14:18:31,0.96154,58.16406,58.16406,0.00000
2024-10-22 14:18:32,1.05208,58.06250,58.06250,0.00000
2024-10-22 14:18:33,0.96154,58.00000,58.00000,0.00000
2024-10-22 14:18:34,1.04167,58.08594,58.08594,0.00000
2024-10-22 14:18:35,0.96154,57.92188,57.92188,0.00000
2024-10-22 14:18:36,1.04167,58.09766,58.09766,0.00000
2024-10-22 14:18:37,0.96154,58.12500,58.12500,0.00000
2024-10-22 14:18:38,1.04167,57.26172,57.26172,0.00000
2024-10-22 14:18:39,0.96154,58.11328,58.11328,0.00000
2024-10-22 14:18:40,1.04167,57.77344,57.77344,0.00000
2024-10-22 14:18:41,0.96154,57.59375,57.59375,0.00000
2024-10-22 14:18:42,1.04167,58.21484,58.21484,0.00000
2024-10-22 14:18:43,0.96154,58.13281,58.13281,0.00000
2024-10-22 14:18:44,1.04167,58.13281,58.13281,0.00000
2024-10-22 14:18:45,0.96154,58.13281,58.13281,0.00000
2024-10-22 14:18:46,1.04167,58.08203,58.08203,0.00000
2024-10-22 14:18:47,0.96154,58.06641,58.06641,0.00000
2024-10-22 14:18:48,1.04167,57.09766,57.09766,0.00000
2024-10-22 14:18:49,0.96154,58.07813,58.07813,0.00000
2024-10-22 14:18:50,1.04167,57.16797,57.16797,0.00000
2024-10-22 14:18:51,0.97115,58.02734,58.02734,0.00000
2024-10-22 14:18:52,0.96154,58.08984,58.08984,0.00000
2024-10-22 14:18:53,1.04167,58.20313,58.20313,0.00000
2024-10-22 14:18:54,0.96154,58.08203,58.08203,0.00000
2024-10-22 14:18:55,1.04167,58.21094,58.21094,0.00000
2024-10-22 14:18:56,0.96154,58.26172,58.26172,0.00000
2024-10-22 14:18:57,1.04167,58.07422,58.07422,0.00000
2024-10-22 14:18:58,0.96154,57.21094,57.21094,0.00000
2024-10-22 14:18:59,1.04167,57.81641,57.81641,0.00000
2024-10-22 14:19:00,0.96154,57.42969,57.42969,0.00000
2024-10-22 14:19:01,1.04167,57.99219,57.99219,0.00000
2024-10-22 14:19:02,0.96154,57.82422,57.82422,0.00000
2024-10-22 14:19:03,1.04167,58.06641,58.06641,0.00000
2024-10-22 14:19:04,0.97115,58.19531,58.19531,0.00000
2024-10-22 14:19:05,1.04167,58.13281,58.13281,0.00000
2024-10-22 14:19:06,0.96154,58.14453,58.14453,0.00000
2024-10-22 14:19:07,1.04167,58.22656,58.22656,0.00000
2024-10-22 14:19:08,0.96154,58.05859,58.05859,0.00000
2024-10-22 14:19:09,1.04167,57.37891,57.37891,0.00000
2024-10-22 14:19:10,0.96154,57.28125,57.28125,0.00000
2024-10-22 14:19:11,1.04167,58.21484,58.21484,0.00000
2024-10-22 14:19:12,0.96154,58.13281,58.13281,0.00000
2024-10-22 14:19:13,1.04167,58.19531,58.19531,0.00000
2024-10-22 14:19:14,0.96154,58.40234,58.40234,0.00000
2024-10-22 14:19:15,1.04167,58.21484,58.21484,0.00000
2024-10-22 14:19:16,0.96154,58.06641,58.06641,0.00000
2024-10-22 14:19:17,1.04167,57.97266,57.97266,0.00000
2024-10-22 14:19:18,0.96154,57.12109,57.12109,0.00000
