cpu_usage,mem_usage
3045.0,139964.0
3214.0,148416.0
3271.0,149688.0
3292.0,150772.0
3313.0,152560.0
3320.0,153228.0
3327.0,153296.0
3337.0,153296.0
3342.0,153296.0
3350.0,153448.0
3352.0,153696.0
3354.0,153696.0
3114.0,154500.0
3130.0,154504.0
3144.0,154808.0
3157.0,155392.0
3169.0,155392.0
3181.0,155392.0
3192.0,155392.0
3200.0,155392.0
3207.0,155392.0
3213.0,155396.0
3219.0,155396.0
3225.0,155396.0
3230.0,155632.0
3236.0,155632.0
3240.0,155700.0
3246.0,155700.0
3251.0,155700.0
3256.0,155700.0
3161.0,155700.0
3167.0,155700.0
3174.0,155700.0
3179.0,155700.0
3184.0,155700.0
3189.0,155700.0
3194.0,155700.0
3198.0,155700.0
3204.0,155700.0
3209.0,155700.0
3213.0,155740.0
3218.0,155740.0
3221.0,155740.0
3225.0,155740.0
3229.0,155740.0
3232.0,155740.0
3170.0,155740.0
3174.0,155740.0
3178.0,155740.0
3182.0,155740.0
3185.0,155860.0
3188.0,155860.0
3192.0,155860.0
3195.0,155860.0
3198.0,155860.0
3201.0,155860.0
3204.0,155860.0
3208.0,155860.0
3210.0,155860.0
3213.0,155860.0
3215.0,155880.0
3217.0,155880.0
3220.0,155880.0
3174.0,155880.0
3178.0,155880.0
3180.0,156184.0
3183.0,156184.0
3186.0,156184.0
3188.0,156196.0
3191.0,156204.0
3194.0,156204.0
3196.0,156208.0
3198.0,156208.0
3201.0,156208.0
3203.0,156208.0
3206.0,156208.0
3208.0,156208.0
3211.0,156208.0
3213.0,156208.0
3177.0,156208.0
3179.0,156208.0
3182.0,156208.0
3184.0,156208.0
3186.0,156208.0
3189.0,156304.0
3191.0,156304.0
3193.0,156304.0
3195.0,156304.0
3197.0,156304.0
3199.0,156336.0
3200.0,156512.0
3202.0,156512.0
3204.0,156556.0
3205.0,156556.0
3207.0,156556.0
3209.0,156556.0
3179.0,156556.0
3181.0,156564.0
3183.0,156564.0
3185.0,156564.0
3187.0,156564.0
3188.0,156564.0
3190.0,156564.0
3192.0,156564.0
3193.0,156724.0
3195.0,156724.0
3196.0,156724.0
3198.0,156724.0
3200.0,156800.0
3201.0,156800.0
3203.0,156800.0
3204.0,156800.0
3179.0,156800.0
3180.0,156800.0
3182.0,156800.0
3184.0,156800.0
3185.0,156800.0
3186.0,156800.0
3188.0,156800.0
3189.0,156800.0
3191.0,157208.0
3192.0,157208.0
3194.0,157316.0
3195.0,157364.0
3197.0,157364.0
3198.0,157364.0
3199.0,157364.0
3201.0,157364.0
3202.0,157364.0
3180.0,157364.0
3182.0,157364.0
3184.0,157364.0
3185.0,157364.0
3186.0,157364.0
3188.0,157364.0
3189.0,157364.0
3190.0,157364.0
3191.0,157364.0
3192.0,157364.0
3194.0,157368.0
3195.0,157368.0
3197.0,157368.0
3198.0,157368.0
3199.0,157368.0
3201.0,157368.0
3202.0,157388.0
3182.0,157388.0
3184.0,157388.0
3185.0,157388.0
3186.0,157388.0
3187.0,157388.0
3188.0,157388.0
3190.0,157388.0
3191.0,157388.0
3192.0,157388.0
3192.0,157388.0
3194.0,157388.0
3195.0,157388.0
3196.0,157388.0
3197.0,157388.0
3198.0,157396.0
3199.0,157396.0
3200.0,157396.0
3183.0,157396.0
3184.0,157396.0
3185.0,157648.0
3186.0,157648.0
3187.0,157648.0
3188.0,157648.0
3189.0,157648.0
3190.0,157648.0
3191.0,157648.0
3192.0,157648.0
3193.0,157648.0
3194.0,157648.0
3195.0,157648.0
3196.0,157648.0
3197.0,157648.0
3198.0,157648.0
3198.0,157648.0
3183.0,157648.0
3184.0,157648.0
3185.0,157648.0
3186.0,157648.0
3186.0,157652.0
3188.0,157652.0
3188.0,157652.0
3189.0,157652.0
3190.0,157652.0
3191.0,157652.0
3192.0,157652.0
3193.0,157652.0
3194.0,157652.0
3195.0,157652.0
3196.0,157652.0
3196.0,157656.0
3197.0,157656.0
3198.0,157656.0
3184.0,157656.0
3185.0,157656.0
3185.0,157656.0
3186.0,157656.0
3187.0,157656.0
3188.0,157656.0
3189.0,157656.0
3190.0,157812.0
3191.0,157812.0
3192.0,157812.0
3192.0,157812.0
3193.0,157812.0
3194.0,157812.0
3195.0,157812.0
3195.0,157812.0
3196.0,157812.0
3197.0,157812.0
3184.0,157812.0
3185.0,157812.0
3185.0,157812.0
3186.0,157812.0
3187.0,157812.0
3188.0,157812.0
3188.0,157812.0
3189.0,157812.0
3190.0,157812.0
3191.0,157812.0
3192.0,157812.0
3192.0,157812.0
3193.0,157812.0
3194.0,157812.0
3195.0,157812.0
3195.0,157812.0
3196.0,157812.0
3184.0,157812.0
3185.0,158208.0
3185.0,158208.0
3186.0,158208.0
3187.0,158316.0
3188.0,158316.0
3188.0,158316.0
3189.0,158316.0
3190.0,158316.0
3190.0,158316.0
3191.0,158316.0
3192.0,158316.0
3193.0,158316.0
3193.0,158316.0
3194.0,158316.0
3195.0,158316.0
3195.0,158316.0
3196.0,158316.0
3185.0,158316.0
3185.0,158316.0
3186.0,158324.0
3187.0,158324.0
3187.0,158324.0
