Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 12:42:27,1.03125,56.67188,56.67188,0.00000
2024-10-22 12:42:28,0.96154,57.78125,57.78125,0.00000
2024-10-22 12:42:29,1.04167,57.15625,57.15625,0.00000
2024-10-22 12:42:30,0.96154,57.79688,57.79688,0.00000
2024-10-22 12:42:31,1.04167,57.15625,57.15625,0.00000
2024-10-22 12:42:32,0.96154,58.00000,58.00000,0.00000
2024-10-22 12:42:33,1.04167,58.10938,58.10938,0.00000
2024-10-22 12:42:34,0.96154,57.95313,57.95313,0.00000
2024-10-22 12:42:35,1.04167,58.09375,58.09375,0.00000
2024-10-22 12:42:36,0.96154,57.85938,57.85938,0.00000
2024-10-22 12:42:37,1.04167,58.21875,58.21875,0.00000
2024-10-22 12:42:38,0.96154,57.96875,57.96875,0.00000
2024-10-22 12:42:39,1.05208,56.98438,56.98438,0.00000
2024-10-22 12:42:40,0.96154,57.64063,57.64063,0.00000
2024-10-22 12:42:41,1.04167,57.26563,57.26563,0.00000
2024-10-22 12:42:42,0.96154,58.06250,58.06250,0.00000
2024-10-22 12:42:43,1.04167,57.89063,57.89063,0.00000
2024-10-22 12:42:44,0.96154,57.87500,57.87500,0.00000
2024-10-22 12:42:45,1.04167,58.10938,58.10938,0.00000
2024-10-22 12:42:46,0.96154,58.00000,58.00000,0.00000
2024-10-22 12:42:47,1.04167,58.09375,58.09375,0.00000
2024-10-22 12:42:48,0.96154,58.09375,58.09375,0.00000
2024-10-22 12:42:49,1.04167,57.07813,57.07813,0.00000
2024-10-22 12:42:50,0.96154,58.21875,58.21875,0.00000
2024-10-22 12:42:51,1.04167,57.20313,57.20313,0.00000
2024-10-22 12:42:52,0.96154,57.90625,57.90625,0.00000
2024-10-22 12:42:53,1.04167,57.84375,57.84375,0.00000
2024-10-22 12:42:54,0.96154,57.98438,57.98438,0.00000
2024-10-22 12:42:55,1.04167,58.07813,58.07813,0.00000
2024-10-22 12:42:56,0.96154,57.98438,57.98438,0.00000
2024-10-22 12:42:57,1.04167,57.93750,57.93750,0.00000
2024-10-22 12:42:58,0.96154,57.73438,57.73438,0.00000
2024-10-22 12:42:59,0.97115,56.98438,56.98438,0.00000
2024-10-22 12:43:00,1.04167,58.01563,58.01563,0.00000
2024-10-22 12:43:01,0.96154,57.53125,57.53125,0.00000
2024-10-22 12:43:02,1.04167,57.64063,57.64063,0.00000
2024-10-22 12:43:03,0.96154,57.95313,57.95313,0.00000
2024-10-22 12:43:04,1.04167,57.71875,57.71875,0.00000
2024-10-22 12:43:05,0.96154,57.96875,57.96875,0.00000
2024-10-22 12:43:06,1.04167,57.87500,57.87500,0.00000
2024-10-22 12:43:07,0.96154,57.98438,57.98438,0.00000
2024-10-22 12:43:08,1.04167,57.50000,57.50000,0.00000
2024-10-22 12:43:09,0.96154,57.34375,57.34375,0.00000
2024-10-22 12:43:10,1.04167,58.06250,58.06250,0.00000
2024-10-22 12:43:11,0.96154,57.14063,57.14063,0.00000
2024-10-22 12:43:12,1.05208,57.81250,57.81250,0.00000
2024-10-22 12:43:13,0.96154,57.84375,57.84375,0.00000
2024-10-22 12:43:14,1.04167,57.82813,57.82813,0.00000
2024-10-22 12:43:15,0.96154,57.98438,57.98438,0.00000
2024-10-22 12:43:16,1.04167,57.90625,57.90625,0.00000
2024-10-22 12:43:17,0.96154,58.03125,58.03125,0.00000
2024-10-22 12:43:18,1.04167,57.84375,57.84375,0.00000
2024-10-22 12:43:19,0.96154,56.93750,56.93750,0.00000
2024-10-22 12:43:20,1.04167,58.01563,58.01563,0.00000
