Date,CPU Utilization,CPU Power
2024-10-22 12:14:48,1.03581,56.18219
2024-10-22 12:14:49,0.95673,57.33688
2024-10-22 12:14:50,1.03906,58.26023
2024-10-22 12:14:51,0.95613,57.22318
2024-10-22 12:14:52,1.03939,58.41881
2024-10-22 12:14:53,0.95883,58.13292
2024-10-22 12:14:54,1.03841,58.09912
2024-10-22 12:14:55,0.95883,58.31989
2024-10-22 12:14:56,1.03874,58.17966
2024-10-22 12:14:57,0.95883,58.27314
2024-10-22 12:14:58,1.03874,58.30431
2024-10-22 12:14:59,0.95913,56.69578
2024-10-22 12:15:00,1.03906,58.18231
2024-10-22 12:15:01,0.95643,57.47429
2024-10-22 12:15:02,1.03776,57.70467
2024-10-22 12:15:03,0.95763,58.67795
2024-10-22 12:15:04,1.03874,58.22640
2024-10-22 12:15:05,0.96244,58.39845
2024-10-22 12:15:06,1.03939,58.37204
2024-10-22 12:15:07,0.95883,58.10175
2024-10-22 12:15:08,1.03841,58.03682
2024-10-22 12:15:09,0.95613,57.03673
2024-10-22 12:15:10,1.03906,58.02645
2024-10-22 12:15:11,0.95613,57.39408
2024-10-22 12:15:12,1.04297,58.38539
2024-10-22 12:15:13,0.95853,58.00566
2024-10-22 12:15:14,1.03874,58.07059
2024-10-22 12:15:15,0.95853,58.16143
2024-10-22 12:15:16,1.03874,58.17966
2024-10-22 12:15:17,0.95883,58.17966
2024-10-22 12:15:18,1.03841,57.99009
2024-10-22 12:15:19,0.95553,57.03194
2024-10-22 12:15:20,1.03874,58.16408
2024-10-22 12:15:21,0.95583,57.00327
2024-10-22 12:15:22,1.03874,58.05501
2024-10-22 12:15:23,0.95793,57.87590
2024-10-22 12:15:24,1.03939,58.29408
2024-10-22 12:15:25,0.95853,58.19258
2024-10-22 12:15:26,0.95883,58.13292
2024-10-22 12:15:27,1.03906,58.40051
2024-10-22 12:15:28,0.95613,57.30086
2024-10-22 12:15:29,1.03841,58.08355
2024-10-22 12:15:30,0.95763,57.77993
2024-10-22 12:15:31,1.03711,57.46623
2024-10-22 12:15:32,0.95853,58.02124
2024-10-22 12:15:33,1.03874,58.07059
2024-10-22 12:15:34,0.95883,58.13292
2024-10-22 12:15:35,1.03841,58.09912
2024-10-22 12:15:36,0.95883,57.94594
2024-10-22 12:15:37,1.03874,57.88362
2024-10-22 12:15:38,0.95853,57.43135
2024-10-22 12:15:39,1.03516,56.76797
2024-10-22 12:15:40,0.95853,58.13028
2024-10-22 12:15:41,1.03646,57.16586
2024-10-22 12:15:42,0.95853,57.89663
2024-10-22 12:15:43,1.03841,58.00567
2024-10-22 12:15:44,0.96274,58.33846
2024-10-22 12:15:45,1.03939,58.27849
2024-10-22 12:15:46,0.95913,58.21348
2024-10-22 12:15:47,1.03906,58.04203
2024-10-22 12:15:48,0.95823,58.11205
2024-10-22 12:15:49,1.03548,56.95668
2024-10-22 12:15:50,0.95613,57.05227
2024-10-22 12:15:51,1.04264,57.66539
2024-10-22 12:15:52,0.95883,58.03943
2024-10-22 12:15:53,1.03841,58.09912
2024-10-22 12:15:54,0.95793,57.72023
2024-10-22 12:15:55,1.03809,58.06534
2024-10-22 12:15:56,0.95883,58.03943
2024-10-22 12:15:57,1.03874,58.10175
2024-10-22 12:15:58,0.95823,58.04977
2024-10-22 12:15:59,1.03613,57.17899
2024-10-22 12:16:00,0.95853,58.06797
2024-10-22 12:16:01,1.03548,56.94115
2024-10-22 12:16:02,0.95883,58.19524
2024-10-22 12:16:03,1.03809,58.18991
2024-10-22 12:16:04,0.96274,58.51055
2024-10-22 12:16:05,1.03874,57.99269
2024-10-22 12:16:06,0.95883,57.96152
2024-10-22 12:16:07,1.03874,58.07059
2024-10-22 12:16:08,0.95433,56.63453
2024-10-22 12:16:09,1.03874,58.24198
2024-10-22 12:16:10,0.95853,58.25488
2024-10-22 12:16:11,1.03548,57.17413
2024-10-22 12:16:12,0.95883,58.39779
2024-10-22 12:16:13,1.03841,58.17701
2024-10-22 12:16:14,0.95883,58.13292
2024-10-22 12:16:15,1.03841,58.16143
2024-10-22 12:16:16,0.96274,58.52619
2024-10-22 12:16:17,1.03906,58.43168
2024-10-22 12:16:18,0.95613,57.28532
2024-10-22 12:16:19,1.03678,57.60371
2024-10-22 12:16:20,0.95703,57.44820
2024-10-22 12:16:21,1.03809,57.89405
2024-10-22 12:16:22,0.95944,58.32526
2024-10-22 12:16:23,1.04199,58.11191
2024-10-22 12:16:24,0.95853,58.30161
2024-10-22 12:16:25,1.03874,58.19524
2024-10-22 12:16:26,0.95883,58.13292
2024-10-22 12:16:27,1.03874,58.14849
2024-10-22 12:16:28,0.95853,58.09912
2024-10-22 12:16:29,1.03939,57.26509
2024-10-22 12:16:30,0.95883,58.27314
2024-10-22 12:16:31,1.03548,57.12754
2024-10-22 12:16:32,0.95913,58.16672
2024-10-22 12:16:33,1.03841,58.20816
2024-10-22 12:16:34,0.95883,58.11733
2024-10-22 12:16:35,1.03906,58.22906
2024-10-22 12:16:36,0.95883,57.83687
2024-10-22 12:16:37,0.95883,58.02385
2024-10-22 12:16:38,1.03874,58.27314
2024-10-22 12:16:39,0.95553,56.96983
2024-10-22 12:16:40,1.03678,57.51040
2024-10-22 12:16:41,0.95883,58.00827
2024-10-22 12:16:42,1.04297,58.38539
2024-10-22 12:16:43,0.95823,58.22105
2024-10-22 12:16:44,1.03874,58.30431
2024-10-22 12:16:45,0.95883,58.24198
2024-10-22 12:16:46,1.03906,58.04203
2024-10-22 12:16:47,0.95853,58.03682
2024-10-22 12:16:48,1.03841,58.13028
2024-10-22 12:16:49,0.95583,56.97221
2024-10-22 12:16:50,1.03743,57.87331
2024-10-22 12:16:51,0.95703,57.46375
2024-10-22 12:16:52,1.03939,58.37204
2024-10-22 12:16:53,0.95853,58.22373
2024-10-22 12:16:54,1.03841,58.09912
2024-10-22 12:16:55,0.96274,57.69889
2024-10-22 12:16:56,1.03841,58.16143
2024-10-22 12:16:57,0.95913,58.35375
2024-10-22 12:16:58,1.03516,57.68644
2024-10-22 12:16:59,0.95913,58.35375
2024-10-22 12:17:00,1.03874,58.11733
2024-10-22 12:17:01,0.95583,56.57729
2024-10-22 12:17:02,1.03776,57.87590
2024-10-22 12:17:03,0.95823,58.06534
2024-10-22 12:17:04,1.03874,58.24198
2024-10-22 12:17:05,0.95853,58.11470
2024-10-22 12:17:06,1.03874,58.27314
2024-10-22 12:17:07,0.95883,58.24198
2024-10-22 12:17:08,1.04102,57.93252
2024-10-22 12:17:09,0.95733,57.48178
2024-10-22 12:17:10,1.03613,57.10128
2024-10-22 12:17:11,0.95793,57.82920
2024-10-22 12:17:12,1.03874,58.14849
2024-10-22 12:17:13,0.95853,58.17700
2024-10-22 12:17:14,1.04264,57.69636
2024-10-22 12:17:15,0.95883,58.21082
2024-10-22 12:17:16,1.03971,58.46829
2024-10-22 12:17:17,0.95883,58.24198
2024-10-22 12:17:18,1.03841,58.20816
2024-10-22 12:17:19,0.95583,56.94114
2024-10-22 12:17:20,1.03841,58.02124
2024-10-22 12:17:21,0.95613,57.12995
2024-10-22 12:17:22,1.03874,58.13292
2024-10-22 12:17:23,0.95763,57.98223
2024-10-22 12:17:24,1.03874,58.10175
2024-10-22 12:17:25,0.95883,58.07059
2024-10-22 12:17:26,1.03874,58.11733
2024-10-22 12:17:27,0.95883,58.27314
2024-10-22 12:17:28,1.03841,58.19258
2024-10-22 12:17:29,0.95553,56.90771
2024-10-22 12:17:30,1.03874,58.19524
2024-10-22 12:17:31,0.95583,57.28286
2024-10-22 12:17:32,1.03874,58.21082
2024-10-22 12:17:33,0.96214,58.28641
2024-10-22 12:17:34,1.03939,58.30967
2024-10-22 12:17:35,0.95913,58.38493
2024-10-22 12:17:36,1.03874,58.13292
2024-10-22 12:17:37,0.95853,58.13028
2024-10-22 12:17:38,1.03483,56.84325
2024-10-22 12:17:39,0.95883,58.05501
2024-10-22 12:17:40,0.95793,57.70467
2024-10-22 12:17:41,1.03678,57.35488
2024-10-22 12:17:42,0.95853,58.13028
2024-10-22 12:17:43,1.03841,58.08355
2024-10-22 12:17:44,0.95883,58.22640
2024-10-22 12:17:45,1.03939,58.46558
2024-10-22 12:17:46,0.96244,57.91315
2024-10-22 12:17:47,1.03841,58.13028
2024-10-22 12:17:48,0.95763,57.76438
2024-10-22 12:17:49,1.03613,57.39658
2024-10-22 12:17:50,0.95883,58.30431
2024-10-22 12:17:51,1.03581,57.31640
2024-10-22 12:17:52,0.95913,58.15113
2024-10-22 12:17:53,1.04297,58.49490
2024-10-22 12:17:54,0.95793,57.92260
2024-10-22 12:17:55,1.03841,58.09912
2024-10-22 12:17:56,0.95883,58.13292
2024-10-22 12:17:57,1.03874,58.08617
2024-10-22 12:17:58,0.95853,58.03682
2024-10-22 12:17:59,1.03906,57.23156
2024-10-22 12:18:00,0.95643,57.10128
2024-10-22 12:18:01,1.03841,57.74087
2024-10-22 12:18:02,0.95793,57.96930
2024-10-22 12:18:03,1.03841,58.08355
2024-10-22 12:18:04,0.95883,58.05501
2024-10-22 12:18:05,1.04264,58.33589
2024-10-22 12:18:06,0.95883,58.05501
2024-10-22 12:18:07,1.03874,58.10175
2024-10-22 12:18:08,0.95883,58.03943
2024-10-22 12:18:09,1.03548,57.11200
2024-10-22 12:18:10,0.95944,58.23172
2024-10-22 12:18:11,1.03516,57.15615
2024-10-22 12:18:12,0.96244,58.30461
2024-10-22 12:18:13,1.03841,58.23931
2024-10-22 12:18:14,0.95883,58.17966
2024-10-22 12:18:15,1.03906,58.08879
2024-10-22 12:18:16,0.95853,58.09912
2024-10-22 12:18:17,1.03874,58.17966
2024-10-22 12:18:18,0.95553,56.78350
2024-10-22 12:18:19,1.03874,58.00827
2024-10-22 12:18:20,0.95913,58.18231
2024-10-22 12:18:21,1.03581,57.17656
2024-10-22 12:18:22,0.95883,58.11733
2024-10-22 12:18:23,1.03743,57.87331
2024-10-22 12:18:24,0.95913,58.13555
2024-10-22 12:18:25,1.04232,57.69383
2024-10-22 12:18:26,0.95883,58.27314
2024-10-22 12:18:27,1.03939,58.30967
2024-10-22 12:18:28,0.95673,57.41461
2024-10-22 12:18:29,1.03809,57.92520
2024-10-22 12:18:30,0.95733,57.55957
2024-10-22 12:18:31,1.04134,57.82568
2024-10-22 12:18:32,0.95853,58.11470
2024-10-22 12:18:33,1.03874,58.05501
2024-10-22 12:18:34,0.95853,58.00566
2024-10-22 12:18:35,1.03906,57.96410
2024-10-22 12:18:36,0.95883,58.10175
2024-10-22 12:18:37,1.03841,58.16143
2024-10-22 12:18:38,0.95913,57.68340
2024-10-22 12:18:39,1.03548,57.14307
2024-10-22 12:18:40,0.95883,58.10175
2024-10-22 12:18:41,1.03581,57.09888
2024-10-22 12:18:42,0.95853,58.08355
2024-10-22 12:18:43,1.03874,58.19524
2024-10-22 12:18:44,0.96244,58.32025
2024-10-22 12:18:45,1.03939,58.34085
2024-10-22 12:18:46,0.95944,58.37203
2024-10-22 12:18:47,0.95883,58.14849
2024-10-22 12:18:48,1.03841,58.19258
2024-10-22 12:18:49,1.03516,56.86113
2024-10-22 12:18:50,0.95673,57.29024
2024-10-22 12:18:51,0.95853,57.97451
2024-10-22 12:18:52,1.03874,58.13292
2024-10-22 12:18:53,0.95823,58.08091
2024-10-22 12:18:54,1.03906,58.02645
2024-10-22 12:18:55,0.95883,58.24198
2024-10-22 12:18:56,1.03906,58.21348
2024-10-22 12:18:57,0.96244,58.19513
2024-10-22 12:18:58,1.03874,57.99269
2024-10-22 12:18:59,0.95523,56.79669
2024-10-22 12:19:00,1.03874,58.02385
2024-10-22 12:19:01,0.95613,57.06780
2024-10-22 12:19:02,1.03776,57.64240
2024-10-22 12:19:03,0.95883,58.16407
2024-10-22 12:19:04,1.03874,58.19524
2024-10-22 12:19:05,0.95913,58.19789
2024-10-22 12:19:06,1.03874,58.13292
2024-10-22 12:19:07,0.95883,57.97710
2024-10-22 12:19:08,1.03483,57.02952
2024-10-22 12:19:09,0.95883,57.97710
2024-10-22 12:19:10,1.03874,57.97710
2024-10-22 12:19:11,0.95613,57.09888
2024-10-22 12:19:12,1.03874,58.05501
2024-10-22 12:19:13,0.95853,58.17700
2024-10-22 12:19:14,1.03939,58.26290
2024-10-22 12:19:15,0.95883,58.14849
2024-10-22 12:19:16,1.03841,57.86548
2024-10-22 12:19:17,0.96244,58.07001
2024-10-22 12:19:18,1.03516,57.01641
2024-10-22 12:19:19,0.95823,57.76949
