cpu_usage,mem_usage
3074.0,139140.0
3221.0,147976.0
3260.0,150216.0
3288.0,152272.0
3304.0,152332.0
3318.0,153508.0
3323.0,153508.0
3330.0,153516.0
3333.0,153596.0
3338.0,153724.0
3342.0,154272.0
3345.0,154312.0
3348.0,154312.0
3126.0,154312.0
3141.0,154312.0
3159.0,154312.0
3169.0,154720.0
3179.0,154892.0
3190.0,154892.0
3196.0,154932.0
3204.0,154932.0
3214.0,155020.0
3221.0,155040.0
3227.0,155040.0
3234.0,155156.0
3238.0,155156.0
3245.0,155156.0
3250.0,155156.0
3253.0,155156.0
3257.0,155372.0
3162.0,155372.0
3168.0,155900.0
3174.0,155900.0
3180.0,156032.0
3187.0,156076.0
3192.0,156284.0
3197.0,156284.0
3201.0,156284.0
3206.0,156284.0
3209.0,156436.0
3214.0,156436.0
3218.0,156588.0
3222.0,156588.0
3225.0,156588.0
3228.0,156588.0
3232.0,156596.0
3171.0,156596.0
3175.0,156596.0
3179.0,156596.0
3182.0,156596.0
3186.0,156596.0
3189.0,156596.0
3193.0,156596.0
3197.0,156764.0
3200.0,156764.0
3204.0,156764.0
3206.0,156764.0
3209.0,156764.0
3212.0,156764.0
3215.0,156764.0
3217.0,156764.0
3220.0,156764.0
3174.0,156764.0
3178.0,156856.0
3180.0,156856.0
3183.0,156856.0
3186.0,156860.0
3188.0,156860.0
3191.0,156860.0
3194.0,156860.0
3197.0,156860.0
3199.0,156860.0
3202.0,156860.0
3204.0,156860.0
3206.0,156860.0
3208.0,157116.0
3210.0,157120.0
3212.0,157128.0
3175.0,157128.0
3178.0,157128.0
3180.0,157132.0
3182.0,157132.0
3184.0,157132.0
3186.0,157132.0
3189.0,157132.0
3191.0,157136.0
3192.0,157136.0
3194.0,157136.0
3196.0,157136.0
3198.0,157136.0
3200.0,157284.0
3202.0,157284.0
3203.0,157284.0
3205.0,157284.0
3207.0,157284.0
3208.0,157284.0
3179.0,157284.0
3181.0,157380.0
3182.0,157380.0
3184.0,157380.0
3186.0,157380.0
3188.0,157380.0
3190.0,157380.0
3192.0,157380.0
3194.0,157380.0
3195.0,157380.0
3197.0,157380.0
3198.0,157380.0
3200.0,157380.0
3202.0,157380.0
3203.0,157380.0
3205.0,157380.0
3179.0,157380.0
3181.0,157380.0
3182.0,157380.0
3184.0,157380.0
3186.0,157380.0
3187.0,157380.0
3189.0,157380.0
3190.0,157380.0
3192.0,157380.0
3193.0,157380.0
3194.0,157380.0
3195.0,157616.0
3197.0,157616.0
3198.0,157616.0
3199.0,157636.0
3201.0,157640.0
3202.0,157640.0
3203.0,157640.0
3182.0,157640.0
3183.0,157640.0
3184.0,157640.0
3185.0,157640.0
3187.0,157640.0
3188.0,157640.0
3189.0,157640.0
3191.0,157640.0
3192.0,157640.0
3193.0,157640.0
3194.0,157640.0
3195.0,157640.0
3197.0,157640.0
3198.0,157640.0
3199.0,157640.0
3201.0,157640.0
3202.0,157640.0
3182.0,157640.0
3183.0,157640.0
3185.0,157640.0
3186.0,157640.0
3187.0,157640.0
3188.0,157640.0
3190.0,157640.0
3191.0,157640.0
3192.0,157640.0
3193.0,157640.0
3194.0,157640.0
3196.0,157640.0
3196.0,157640.0
3198.0,157640.0
3198.0,157640.0
3200.0,157640.0
3182.0,157640.0
3183.0,157640.0
3184.0,157640.0
3186.0,157640.0
3187.0,157640.0
3188.0,157640.0
3189.0,157640.0
3190.0,157640.0
3191.0,157640.0
3192.0,157640.0
3193.0,157640.0
3194.0,157640.0
3195.0,157640.0
3196.0,157640.0
3197.0,157640.0
3198.0,157640.0
3199.0,157644.0
3183.0,157644.0
3184.0,157644.0
3185.0,157644.0
3186.0,157644.0
3187.0,157644.0
3188.0,157644.0
3189.0,157644.0
3190.0,157644.0
3191.0,157644.0
3192.0,157736.0
3193.0,157736.0
3194.0,157736.0
3195.0,157736.0
3196.0,157736.0
3197.0,157736.0
3198.0,157736.0
3183.0,157736.0
3184.0,157736.0
3185.0,157736.0
3186.0,157736.0
3187.0,157736.0
3188.0,157744.0
3189.0,157744.0
3190.0,157744.0
3191.0,157744.0
3192.0,157744.0
3193.0,157744.0
3194.0,157744.0
3195.0,157744.0
3195.0,157744.0
3196.0,157744.0
3197.0,157744.0
3184.0,157744.0
3185.0,157744.0
3186.0,157744.0
3186.0,157744.0
3187.0,157748.0
3188.0,157748.0
3189.0,157748.0
3190.0,157748.0
3191.0,157748.0
3192.0,157748.0
3193.0,157748.0
3193.0,157748.0
3194.0,157748.0
3195.0,157748.0
3196.0,157748.0
3196.0,157748.0
3184.0,157748.0
3185.0,157748.0
3185.0,157748.0
3186.0,157748.0
3187.0,157748.0
3188.0,157748.0
3189.0,157748.0
3190.0,157748.0
3191.0,157748.0
3191.0,157748.0
3192.0,157932.0
3193.0,157932.0
3194.0,157932.0
3194.0,157932.0
3195.0,158016.0
3196.0,158016.0
3184.0,158016.0
3185.0,158016.0
3185.0,158016.0
3186.0,158016.0
3187.0,158016.0
3187.0,158016.0
3188.0,158016.0
3189.0,158016.0
3190.0,158016.0
3190.0,158016.0
3191.0,158016.0
3192.0,158016.0
3192.0,158016.0
3193.0,158016.0
3194.0,158016.0
3194.0,158016.0
3195.0,158016.0
3185.0,158016.0
3185.0,158016.0
3186.0,158016.0
3187.0,158016.0
3187.0,158016.0
3188.0,158016.0
3189.0,158016.0
3189.0,158016.0
3190.0,158016.0
3191.0,158040.0
3191.0,158040.0
3192.0,158040.0
3193.0,158040.0
3194.0,158040.0
3194.0,158040.0
3195.0,158040.0
3185.0,158040.0
3185.0,158040.0
3186.0,158040.0
3187.0,158040.0
3187.0,158040.0
3188.0,158040.0
3189.0,158040.0
3189.0,158040.0
3190.0,158040.0
3190.0,158040.0
3191.0,158040.0
3192.0,158104.0
3192.0,158104.0
3193.0,158104.0
3194.0,158104.0
3194.0,158104.0
3195.0,158104.0
3185.0,158104.0
3186.0,158108.0
3187.0,158108.0
3187.0,158108.0
3188.0,158108.0
3188.0,158108.0
3189.0,158108.0
3190.0,158108.0
3190.0,158108.0
3191.0,158108.0
3192.0,158108.0
3192.0,158108.0
3193.0,158108.0
3193.0,158108.0
3194.0,158108.0
3194.0,158108.0
3185.0,158108.0
3186.0,158108.0
3186.0,158108.0
3187.0,158108.0
3187.0,158108.0
3188.0,158108.0
3188.0,158108.0
3189.0,158108.0
3190.0,158108.0
3190.0,158108.0
3191.0,158108.0
3191.0,158112.0
3192.0,158112.0
3192.0,158112.0
3193.0,158112.0
3194.0,158112.0
3194.0,158112.0
3185.0,158112.0
3186.0,158120.0
3187.0,158120.0
3187.0,158120.0
3188.0,158120.0
3188.0,158120.0
3189.0,158120.0
3189.0,158120.0
3190.0,158120.0
3190.0,158120.0
3191.0,158120.0
3191.0,158120.0
3192.0,158228.0
3193.0,158228.0
3193.0,158228.0
3193.0,158228.0
3185.0,158228.0
3186.0,158228.0
3186.0,158228.0
3187.0,158228.0
3187.0,158228.0
3188.0,158228.0
3188.0,158396.0
3189.0,158396.0
3189.0,158396.0
3190.0,158396.0
3190.0,158396.0
3191.0,158396.0
3191.0,158396.0
3192.0,158396.0
3192.0,158396.0
3192.0,158396.0
3193.0,158396.0
3193.0,158396.0
3185.0,158396.0
3186.0,158396.0
3186.0,158396.0
3187.0,158396.0
3187.0,158396.0
3188.0,158396.0
3188.0,158396.0
3189.0,158396.0
3189.0,158500.0
3190.0,158500.0
3190.0,158500.0
3191.0,158500.0
3191.0,158500.0
3192.0,158500.0
3192.0,158500.0
3193.0,158500.0
3193.0,158500.0
3186.0,158500.0
3186.0,158500.0
3187.0,158500.0
3187.0,158500.0
3188.0,158500.0
3188.0,158500.0
