Date,CPU Utilization,CPU Power
2024-10-22 07:52:03,1.03841,56.79803
2024-10-22 07:52:04,0.95823,58.03322
2024-10-22 07:52:05,1.03874,58.08569
2024-10-22 07:52:06,0.95853,58.05677
2024-10-22 07:52:07,1.03841,58.02708
2024-10-22 07:52:08,0.96274,57.71970
2024-10-22 07:52:09,1.03516,57.19740
2024-10-22 07:52:10,0.95913,58.41026
2024-10-22 07:52:11,1.03581,57.23337
2024-10-22 07:52:12,0.95853,58.19988
2024-10-22 07:52:13,1.03874,58.11344
2024-10-22 07:52:14,0.96184,58.26723
2024-10-22 07:52:15,1.03874,58.30138
2024-10-22 07:52:16,0.95853,58.20378
2024-10-22 07:52:17,1.03874,58.08471
2024-10-22 07:52:18,0.95853,58.08501
2024-10-22 07:52:19,1.03516,56.96934
2024-10-22 07:52:20,0.95883,58.09980
2024-10-22 07:52:21,1.03678,57.34662
2024-10-22 07:52:22,0.95853,58.15218
2024-10-22 07:52:23,1.03874,58.26974
2024-10-22 07:52:24,0.95883,58.32330
2024-10-22 07:52:25,1.03711,57.74236
2024-10-22 07:52:26,0.95853,58.30550
2024-10-22 07:52:27,1.04329,58.43003
2024-10-22 07:52:28,0.95883,57.99463
2024-10-22 07:52:29,1.03483,57.08094
2024-10-22 07:52:30,0.95763,57.59514
2024-10-22 07:52:31,1.03646,57.49332
2024-10-22 07:52:32,0.95853,58.08160
2024-10-22 07:52:33,1.03874,58.27412
2024-10-22 07:52:34,0.95853,58.33374
2024-10-22 07:52:35,1.03841,58.23444
2024-10-22 07:52:36,0.95883,58.31502
2024-10-22 07:52:37,1.03874,58.24977
2024-10-22 07:52:38,0.95673,57.79940
2024-10-22 07:52:39,1.03776,57.99654
2024-10-22 07:52:40,0.96274,58.49588
2024-10-22 07:52:41,1.03548,57.19452
2024-10-22 07:52:42,0.95853,57.86548
2024-10-22 07:52:43,1.03906,58.06347
2024-10-22 07:52:44,0.95883,58.37637
2024-10-22 07:52:45,1.03906,58.40246
2024-10-22 07:52:46,0.95853,58.18966
2024-10-22 07:52:47,1.04232,58.31572
2024-10-22 07:52:48,0.95883,58.29846
2024-10-22 07:52:49,1.03516,56.87084
2024-10-22 07:52:50,0.95673,57.64782
2024-10-22 07:52:51,1.03743,57.77313
2024-10-22 07:52:52,0.95853,58.16727
2024-10-22 07:52:53,1.04297,58.48317
2024-10-22 07:52:54,0.95733,57.78806
2024-10-22 07:52:55,1.03841,57.95213
2024-10-22 07:52:56,0.95853,58.16240
2024-10-22 07:52:57,1.03906,58.34986
2024-10-22 07:52:58,0.95913,58.36836
2024-10-22 07:52:59,1.03483,56.97810
2024-10-22 07:53:00,0.95853,58.06797
2024-10-22 07:53:01,1.03385,56.70722
2024-10-22 07:53:02,0.95883,58.22932
2024-10-22 07:53:03,1.03906,58.05275
2024-10-22 07:53:04,0.95883,58.03164
2024-10-22 07:53:05,1.03809,58.07994
2024-10-22 07:53:06,0.96244,58.52063
2024-10-22 07:53:07,0.95883,58.17479
2024-10-22 07:53:08,1.03841,58.22081
2024-10-22 07:53:09,0.95553,57.25611
2024-10-22 07:53:10,1.03841,57.90929
2024-10-22 07:53:11,0.95613,57.19113
2024-10-22 07:53:12,1.03841,58.05532
2024-10-22 07:53:13,0.95883,58.76635
2024-10-22 07:53:14,1.03809,58.06729
2024-10-22 07:53:15,0.95883,58.16213
2024-10-22 07:53:16,1.03906,58.26900
2024-10-22 07:53:17,0.95883,58.20011
2024-10-22 07:53:18,1.03581,57.02411
