Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 02:36:11,0.96154,56.90625,56.90625,0.00000
2024-10-22 02:36:12,1.04167,57.95313,57.95313,0.00000
2024-10-22 02:36:13,0.96154,58.21875,58.21875,0.00000
2024-10-22 02:36:14,1.04167,58.23438,58.23438,0.00000
2024-10-22 02:36:15,0.96154,58.26563,58.26563,0.00000
2024-10-22 02:36:16,1.04167,58.28125,58.28125,0.00000
2024-10-22 02:36:17,0.96154,58.15625,58.15625,0.00000
2024-10-22 02:36:18,1.04167,57.34375,57.34375,0.00000
2024-10-22 02:36:19,0.96154,57.87500,57.87500,0.00000
2024-10-22 02:36:20,1.04167,57.90625,57.90625,0.00000
2024-10-22 02:36:21,0.96154,58.29688,58.29688,0.00000
2024-10-22 02:36:22,1.05208,58.28125,58.28125,0.00000
2024-10-22 02:36:23,0.96154,58.25000,58.25000,0.00000
2024-10-22 02:36:24,1.04167,58.09375,58.09375,0.00000
2024-10-22 02:36:25,0.96154,58.26563,58.26563,0.00000
2024-10-22 02:36:26,1.04167,58.35938,58.35938,0.00000
2024-10-22 02:36:27,0.96154,58.39063,58.39063,0.00000
2024-10-22 02:36:28,1.04167,57.17188,57.17188,0.00000
2024-10-22 02:36:29,0.96154,58.26563,58.26563,0.00000
2024-10-22 02:36:30,1.04167,57.42188,57.42188,0.00000
2024-10-22 02:36:31,0.96154,58.15625,58.15625,0.00000
2024-10-22 02:36:32,1.04167,58.15625,58.15625,0.00000
2024-10-22 02:36:33,0.96154,58.10938,58.10938,0.00000
2024-10-22 02:36:34,1.05208,58.21875,58.21875,0.00000
2024-10-22 02:36:35,0.96154,58.04688,58.04688,0.00000
2024-10-22 02:36:36,1.04167,57.90625,57.90625,0.00000
2024-10-22 02:36:37,0.96154,58.28125,58.28125,0.00000
2024-10-22 02:36:38,1.04167,57.98438,57.98438,0.00000
2024-10-22 02:36:39,0.96154,56.53125,56.53125,0.00000
2024-10-22 02:36:40,1.04167,57.95313,57.95313,0.00000
2024-10-22 02:36:41,0.96154,58.01563,58.01563,0.00000
2024-10-22 02:36:42,1.04167,58.04688,58.04688,0.00000
2024-10-22 02:36:43,0.96154,57.89063,57.89063,0.00000
2024-10-22 02:36:44,1.04167,58.15625,58.15625,0.00000
2024-10-22 02:36:45,0.96154,58.23438,58.23438,0.00000
2024-10-22 02:36:46,1.04167,58.31250,58.31250,0.00000
2024-10-22 02:36:47,0.96154,58.29688,58.29688,0.00000
2024-10-22 02:36:48,1.04167,56.98438,56.98438,0.00000
2024-10-22 02:36:49,0.96154,57.79688,57.79688,0.00000
2024-10-22 02:36:50,1.04167,57.87500,57.87500,0.00000
2024-10-22 02:36:51,0.96154,58.06250,58.06250,0.00000
2024-10-22 02:36:52,1.05208,58.21875,58.21875,0.00000
