Date,CPU Utilization,CPU Power
2024-10-22 03:45:59,0.95403,55.88807
2024-10-22 03:46:00,1.03743,57.68657
2024-10-22 03:46:01,0.95853,57.91221
2024-10-22 03:46:02,1.03841,58.09912
2024-10-22 03:46:03,0.95853,58.05239
2024-10-22 03:46:04,1.03809,57.55149
2024-10-22 03:46:05,0.95823,57.66048
2024-10-22 03:46:06,1.03906,58.04203
2024-10-22 03:46:07,0.95883,57.97710
2024-10-22 03:46:08,1.03841,57.94337
2024-10-22 03:46:09,0.95252,55.67622
2024-10-22 03:46:10,1.03874,57.83688
2024-10-22 03:46:11,0.95853,57.15376
2024-10-22 03:46:12,1.03874,57.88362
2024-10-22 03:46:13,0.95853,57.84990
2024-10-22 03:46:14,1.03874,57.85246
2024-10-22 03:46:15,0.95883,57.89920
2024-10-22 03:46:16,1.03841,57.78760
2024-10-22 03:46:17,0.96184,57.70553
2024-10-22 03:46:18,1.03548,56.63050
2024-10-22 03:46:19,0.95733,57.41956
2024-10-22 03:46:20,1.03678,57.18382
2024-10-22 03:46:21,0.95793,57.79807
2024-10-22 03:46:22,1.03776,57.90703
2024-10-22 03:46:23,0.95883,58.10175
2024-10-22 03:46:24,1.04297,58.35410
2024-10-22 03:46:25,0.95883,58.11733
2024-10-22 03:46:26,1.03841,58.05240
2024-10-22 03:46:27,0.95883,57.94594
2024-10-22 03:46:28,1.03516,56.92324
2024-10-22 03:46:29,0.95583,57.04987
2024-10-22 03:46:30,1.03841,58.11470
2024-10-22 03:46:31,0.96244,57.71185
2024-10-22 03:46:32,1.03874,57.82129
2024-10-22 03:46:33,0.95883,57.75897
2024-10-22 03:46:34,1.03841,57.92779
2024-10-22 03:46:35,0.96004,58.29939
2024-10-22 03:46:36,1.03841,57.86548
2024-10-22 03:46:37,0.95853,57.86548
2024-10-22 03:46:38,1.03971,57.28302
2024-10-22 03:46:39,0.95613,57.37854
2024-10-22 03:46:40,1.03809,57.89405
2024-10-22 03:46:41,0.95853,58.02124
2024-10-22 03:46:42,1.03906,58.08879
2024-10-22 03:46:43,0.95823,57.78506
2024-10-22 03:46:44,1.03874,57.75897
2024-10-22 03:46:45,0.96244,57.55700
2024-10-22 03:46:46,1.03841,58.43425
2024-10-22 03:46:47,0.95883,57.38764
2024-10-22 03:46:48,1.03841,57.95894
2024-10-22 03:46:49,0.95313,55.71135
2024-10-22 03:46:50,1.03809,57.89405
2024-10-22 03:46:51,0.95853,58.32411
2024-10-22 03:46:52,1.03874,57.20252
2024-10-22 03:46:53,0.95974,58.06280
2024-10-22 03:46:54,1.03874,57.97710
2024-10-22 03:46:55,0.95883,58.03943
2024-10-22 03:46:56,1.03776,57.54900
2024-10-22 03:46:57,0.95853,57.94336
2024-10-22 03:46:58,1.03874,56.79294
2024-10-22 03:46:59,0.95613,56.85028
2024-10-22 03:47:00,1.03743,57.45315
2024-10-22 03:47:01,0.95853,57.84990
2024-10-22 03:47:02,1.03874,58.02385
2024-10-22 03:47:03,0.95883,57.99268
2024-10-22 03:47:04,1.03776,57.64240
2024-10-22 03:47:05,1.03809,57.75391
2024-10-22 03:47:06,0.95823,57.98748
2024-10-22 03:47:07,1.03711,57.52846
2024-10-22 03:47:08,0.95523,56.90534
2024-10-22 03:47:09,1.03711,57.63736
2024-10-22 03:47:10,0.95763,57.60876
2024-10-22 03:47:11,1.03874,58.11733
2024-10-22 03:47:12,0.95883,58.05501
2024-10-22 03:47:13,1.03874,57.97710
2024-10-22 03:47:14,0.95853,57.89663
2024-10-22 03:47:15,1.03874,57.86803
2024-10-22 03:47:16,0.95853,57.89663
2024-10-22 03:47:17,1.03906,58.01086
2024-10-22 03:47:18,0.95733,57.37289
2024-10-22 03:47:19,1.03255,56.22247
2024-10-22 03:47:20,0.95883,57.85246
2024-10-22 03:47:21,1.03809,57.81620
2024-10-22 03:47:22,0.95883,57.80571
2024-10-22 03:47:23,1.03874,57.93036
2024-10-22 03:47:24,0.95913,57.93293
2024-10-22 03:47:25,1.03809,57.84734
