Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 12:55:36,0.96154,56.66797,56.66797,0.00000
2024-10-22 12:55:37,1.04167,57.80371,57.80371,0.00000
2024-10-22 12:55:38,0.96154,58.09668,58.09668,0.00000
2024-10-22 12:55:39,1.04167,57.07031,57.07031,0.00000
2024-10-22 12:55:40,0.96154,57.99121,57.99121,0.00000
2024-10-22 12:55:41,1.04167,57.20020,57.20020,0.00000
2024-10-22 12:55:42,0.96154,57.95313,57.95313,0.00000
2024-10-22 12:55:43,1.04167,58.09375,58.09375,0.00000
2024-10-22 12:55:44,0.96154,57.86133,57.86133,0.00000
2024-10-22 12:55:45,1.04167,57.95215,57.95215,0.00000
2024-10-22 12:55:46,0.96154,57.84082,57.84082,0.00000
2024-10-22 12:55:47,1.04167,58.08008,58.08008,0.00000
2024-10-22 12:55:48,0.96154,58.15723,58.15723,0.00000
2024-10-22 12:55:49,1.04167,57.00098,57.00098,0.00000
2024-10-22 12:55:50,0.95192,57.95801,57.95801,0.00000
2024-10-22 12:55:51,1.05208,57.16602,57.16602,0.00000
2024-10-22 12:55:52,0.96154,57.95117,57.95117,0.00000
2024-10-22 12:55:53,1.04167,58.16211,58.16211,0.00000
2024-10-22 12:55:54,0.96154,57.90723,57.90723,0.00000
2024-10-22 12:55:55,1.04167,57.62305,57.62305,0.00000
2024-10-22 12:55:56,0.96154,57.60938,57.60938,0.00000
2024-10-22 12:55:57,1.04167,57.87207,57.87207,0.00000
2024-10-22 12:55:58,0.96154,57.86816,57.86816,0.00000
2024-10-22 12:55:59,1.04167,57.08789,57.08789,0.00000
2024-10-22 12:56:00,0.96154,57.58008,57.58008,0.00000
2024-10-22 12:56:01,1.04167,57.46973,57.46973,0.00000
2024-10-22 12:56:02,0.96154,58.11816,58.11816,0.00000
2024-10-22 12:56:03,1.04167,57.98145,57.98145,0.00000
2024-10-22 12:56:04,0.96154,58.08008,58.08008,0.00000
2024-10-22 12:56:05,1.04167,58.34766,58.34766,0.00000
2024-10-22 12:56:06,0.96154,58.08887,58.08887,0.00000
2024-10-22 12:56:07,1.04167,57.98926,57.98926,0.00000
2024-10-22 12:56:08,1.04167,58.21094,58.21094,0.00000
2024-10-22 12:56:09,0.96154,57.05859,57.05859,0.00000
2024-10-22 12:56:10,1.04167,58.12695,58.12695,0.00000
2024-10-22 12:56:11,0.96154,57.35449,57.35449,0.00000
2024-10-22 12:56:12,1.04167,58.09668,58.09668,0.00000
2024-10-22 12:56:13,0.96154,58.04590,58.04590,0.00000
2024-10-22 12:56:14,1.04167,57.95605,57.95605,0.00000
2024-10-22 12:56:15,0.96154,58.02734,58.02734,0.00000
2024-10-22 12:56:16,1.04167,57.87305,57.87305,0.00000
2024-10-22 12:56:17,0.96154,57.89551,57.89551,0.00000
2024-10-22 12:56:18,1.04167,57.98438,57.98438,0.00000
2024-10-22 12:56:19,0.96154,57.18652,57.18652,0.00000
2024-10-22 12:56:20,1.04167,57.99609,57.99609,0.00000
2024-10-22 12:56:21,0.96154,57.58301,57.58301,0.00000
2024-10-22 12:56:22,1.04167,57.75098,57.75098,0.00000
2024-10-22 12:56:23,0.96154,58.16992,58.16992,0.00000
2024-10-22 12:56:24,1.04167,57.70898,57.70898,0.00000
2024-10-22 12:56:25,0.96154,57.99707,57.99707,0.00000
2024-10-22 12:56:26,1.04167,58.18848,58.18848,0.00000
2024-10-22 12:56:27,0.96154,57.92578,57.92578,0.00000
2024-10-22 12:56:28,1.04167,58.07910,58.07910,0.00000
2024-10-22 12:56:29,0.96154,57.24414,57.24414,0.00000
2024-10-22 12:56:30,1.04167,58.10352,58.10352,0.00000
