cpu_usage,mem_usage
3020.0,135776.0
3201.0,146092.0
3277.0,147864.0
3292.0,148596.0
3309.0,150468.0
3315.0,150468.0
3322.0,151040.0
2963.0,151044.0
3005.0,151384.0
3038.0,151432.0
3066.0,151432.0
3091.0,152756.0
3109.0,152952.0
3127.0,153152.0
3143.0,153152.0
3158.0,153152.0
3169.0,153796.0
3181.0,153796.0
3192.0,153796.0
3198.0,153964.0
3205.0,153964.0
3212.0,154092.0
3218.0,154096.0
3224.0,154704.0
3109.0,154704.0
3119.0,154720.0
3127.0,154720.0
3135.0,154832.0
3143.0,154832.0
3151.0,154832.0
3158.0,154832.0
3166.0,155312.0
3172.0,155312.0
3177.0,155312.0
3183.0,155480.0
3188.0,155480.0
3193.0,155488.0
3198.0,155488.0
3202.0,155488.0
3207.0,155496.0
3138.0,155496.0
3143.0,155496.0
3148.0,155496.0
3153.0,155496.0
3158.0,155496.0
3162.0,155496.0
3167.0,155496.0
3171.0,155496.0
3176.0,155496.0
3179.0,155496.0
3183.0,155496.0
3186.0,155496.0
3190.0,155496.0
3193.0,155496.0
3196.0,155496.0
3200.0,155496.0
3202.0,155496.0
3153.0,155496.0
3156.0,155540.0
3160.0,155540.0
3164.0,155540.0
3168.0,155540.0
3172.0,155540.0
3175.0,155540.0
3179.0,155540.0
3182.0,155540.0
3185.0,155540.0
3188.0,155540.0
3190.0,155540.0
3193.0,155540.0
3195.0,155540.0
3197.0,155540.0
3159.0,155540.0
3162.0,155540.0
3164.0,155564.0
3167.0,155564.0
3169.0,155564.0
3172.0,155644.0
3175.0,155644.0
3177.0,155996.0
3179.0,155996.0
3182.0,155996.0
3184.0,155996.0
3186.0,155996.0
3189.0,155996.0
3192.0,155996.0
3193.0,155996.0
3195.0,155996.0
3197.0,155996.0
3166.0,155996.0
3168.0,155996.0
3170.0,155996.0
3172.0,155996.0
3174.0,155996.0
3176.0,155996.0
3178.0,155996.0
3180.0,156336.0
3182.0,156336.0
3184.0,156336.0
3186.0,156336.0
3188.0,156336.0
3189.0,156336.0
3191.0,156336.0
3193.0,156336.0
3195.0,156336.0
3168.0,156336.0
3170.0,156336.0
3172.0,156336.0
3173.0,156336.0
3175.0,156336.0
3177.0,156336.0
3179.0,156336.0
3181.0,156336.0
3182.0,156336.0
3184.0,156336.0
3185.0,156336.0
3187.0,156336.0
3188.0,156336.0
3190.0,156336.0
3191.0,156336.0
3193.0,156336.0
3194.0,156336.0
3172.0,156336.0
3173.0,156336.0
3175.0,156336.0
3176.0,156336.0
3178.0,156336.0
3180.0,156336.0
3181.0,156336.0
3183.0,156336.0
3185.0,156336.0
3186.0,156336.0
3187.0,156336.0
3189.0,156336.0
3190.0,156808.0
3191.0,156808.0
3192.0,156808.0
3193.0,156808.0
3173.0,156868.0
3175.0,156868.0
3176.0,156868.0
3178.0,156868.0
3179.0,156868.0
3180.0,156868.0
3182.0,156868.0
3183.0,156868.0
3184.0,156868.0
3185.0,156868.0
3186.0,156868.0
3188.0,156868.0
