Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-22 12:39:46,0.96154,56.68750,56.68750,0.00000
2024-10-22 12:39:47,1.04167,57.87500,57.87500,0.00000
2024-10-22 12:39:48,0.97115,57.59375,57.59375,0.00000
2024-10-22 12:39:49,1.04167,57.35938,57.35938,0.00000
2024-10-22 12:39:50,0.96154,58.09375,58.09375,0.00000
2024-10-22 12:39:51,1.04167,57.18750,57.18750,0.00000
2024-10-22 12:39:52,0.96154,58.06250,58.06250,0.00000
2024-10-22 12:39:53,1.04167,57.89063,57.89063,0.00000
2024-10-22 12:39:54,0.96154,57.87500,57.87500,0.00000
2024-10-22 12:39:55,1.04167,58.06250,58.06250,0.00000
2024-10-22 12:39:56,0.96154,58.07813,58.07813,0.00000
2024-10-22 12:39:57,1.04167,58.00000,58.00000,0.00000
2024-10-22 12:39:58,0.96154,58.10938,58.10938,0.00000
2024-10-22 12:39:59,1.04167,57.25000,57.25000,0.00000
2024-10-22 12:40:00,0.96154,57.34375,57.34375,0.00000
2024-10-22 12:40:01,1.04167,58.23438,58.23438,0.00000
2024-10-22 12:40:02,0.96154,58.01563,58.01563,0.00000
2024-10-22 12:40:03,0.96154,57.95313,57.95313,0.00000
2024-10-22 12:40:04,1.04167,58.20313,58.20313,0.00000
2024-10-22 12:40:05,1.04167,58.01563,58.01563,0.00000
2024-10-22 12:40:06,0.96154,57.43750,57.43750,0.00000
2024-10-22 12:40:07,0.96154,58.10938,58.10938,0.00000
2024-10-22 12:40:08,1.04167,57.96875,57.96875,0.00000
2024-10-22 12:40:09,0.96154,56.98438,56.98438,0.00000
2024-10-22 12:40:10,1.04167,57.60938,57.60938,0.00000
2024-10-22 12:40:11,0.96154,57.35938,57.35938,0.00000
2024-10-22 12:40:12,1.04167,57.98438,57.98438,0.00000
2024-10-22 12:40:13,0.96154,58.10938,58.10938,0.00000
2024-10-22 12:40:14,1.04167,57.96875,57.96875,0.00000
2024-10-22 12:40:15,0.96154,57.95313,57.95313,0.00000
2024-10-22 12:40:16,1.04167,58.01563,58.01563,0.00000
2024-10-22 12:40:17,0.96154,57.87500,57.87500,0.00000
2024-10-22 12:40:18,1.04167,57.04688,57.04688,0.00000
2024-10-22 12:40:19,0.96154,57.96875,57.96875,0.00000
2024-10-22 12:40:20,1.04167,57.79688,57.79688,0.00000
2024-10-22 12:40:21,0.96154,56.90625,56.90625,0.00000
2024-10-22 12:40:22,1.04167,58.00000,58.00000,0.00000
2024-10-22 12:40:23,0.96154,57.64063,57.64063,0.00000
2024-10-22 12:40:24,1.04167,58.04688,58.04688,0.00000
2024-10-22 12:40:25,0.96154,58.03125,58.03125,0.00000
2024-10-22 12:40:26,1.04167,57.96875,57.96875,0.00000
2024-10-22 12:40:27,0.96154,57.95313,57.95313,0.00000
2024-10-22 12:40:28,1.04167,57.07813,57.07813,0.00000
2024-10-22 12:40:29,0.96154,57.51563,57.51563,0.00000
2024-10-22 12:40:30,1.04167,57.35938,57.35938,0.00000
2024-10-22 12:40:31,0.96154,57.98438,57.98438,0.00000
2024-10-22 12:40:32,1.04167,57.84375,57.84375,0.00000
2024-10-22 12:40:33,0.97115,57.75000,57.75000,0.00000
2024-10-22 12:40:34,1.04167,58.10938,58.10938,0.00000
2024-10-22 12:40:35,0.96154,58.04688,58.04688,0.00000
2024-10-22 12:40:36,1.04167,58.07813,58.07813,0.00000
2024-10-22 12:40:37,0.96154,58.09375,58.09375,0.00000
2024-10-22 12:40:38,1.04167,58.06250,58.06250,0.00000
2024-10-22 12:40:39,0.96154,57.17188,57.17188,0.00000
2024-10-22 12:40:40,1.04167,57.84375,57.84375,0.00000
2024-10-22 12:40:41,0.96154,57.70313,57.70313,0.00000
2024-10-22 12:40:42,1.04167,57.95313,57.95313,0.00000
2024-10-22 12:40:43,0.96154,57.93750,57.93750,0.00000
2024-10-22 12:40:44,1.04167,58.04688,58.04688,0.00000
2024-10-22 12:40:45,0.96154,58.01563,58.01563,0.00000
2024-10-22 12:40:46,1.04167,58.04688,58.04688,0.00000
2024-10-22 12:40:47,0.96154,58.06250,58.06250,0.00000
2024-10-22 12:40:48,1.04167,57.98438,57.98438,0.00000
2024-10-22 12:40:49,0.96154,56.68750,56.68750,0.00000
2024-10-22 12:40:50,1.04167,57.79688,57.79688,0.00000
2024-10-22 12:40:51,0.96154,57.10938,57.10938,0.00000
2024-10-22 12:40:52,1.05208,58.04688,58.04688,0.00000
2024-10-22 12:40:53,0.96154,58.12500,58.12500,0.00000
2024-10-22 12:40:54,1.04167,57.95313,57.95313,0.00000
2024-10-22 12:40:55,0.96154,58.09375,58.09375,0.00000
2024-10-22 12:40:56,1.04167,58.14063,58.14063,0.00000
2024-10-22 12:40:57,0.96154,58.14063,58.14063,0.00000
2024-10-22 12:40:58,1.04167,57.15625,57.15625,0.00000
2024-10-22 12:40:59,0.96154,58.06250,58.06250,0.00000
2024-10-22 12:41:00,1.04167,57.68750,57.68750,0.00000
2024-10-22 12:41:01,0.96154,57.76563,57.76563,0.00000
2024-10-22 12:41:02,1.04167,57.84375,57.84375,0.00000
2024-10-22 12:41:03,0.96154,57.89063,57.89063,0.00000
2024-10-22 12:41:04,1.04167,58.06250,58.06250,0.00000
2024-10-22 12:41:05,0.97115,58.09375,58.09375,0.00000
2024-10-22 12:41:06,1.03125,57.84375,57.84375,0.00000
2024-10-22 12:41:07,0.96154,57.92188,57.92188,0.00000
2024-10-22 12:41:08,1.04167,57.21875,57.21875,0.00000
2024-10-22 12:41:09,0.97115,57.89063,57.89063,0.00000
2024-10-22 12:41:10,0.96154,58.18750,58.18750,0.00000
2024-10-22 12:41:11,1.04167,56.79688,56.79688,0.00000
2024-10-22 12:41:12,0.96154,57.75000,57.75000,0.00000
